anon_polygon_id,date,modis_ndvi,modis_evi
ROS1-01-0015,2021-04-07,0.2811210317460318,0.12995793650793652
ROS1-02-0005,2021-04-07,0.22025078740157483,0.08378149606299212
ROS1-07-0045,2021-04-07,0.20828095238095246,0.07035674603174605
ROS1-08-0010,2021-04-07,0.26970873015873015,0.0942626984126984
ROS1-12-0000,2021-04-07,0.2335095238095238,0.11349087301587304
ROS1-01-0003,2021-04-07,0.2463628458498024,0.1175106719367589
ROS1-07-0012,2021-04-07,0.4314440476190476,0.1895111111111111
ROS1-15-0009,2021-04-07,0.23600909090909092,0.10482727272727273
ROS1-18-0029,2021-04-07,0.6042579365079365,0.34341507936507937
ROS1-19-0041,2021-04-07,0.41756324110671933,0.20568656126482213
ROS1-20-0023,2021-04-07,0.30878769841269843,0.13020238095238096
ROS1-21-0016,2021-04-07,0.2719123015873016,0.12427103174603173
ROS1-22-0016,2021-04-07,0.20695,0.10124682539682539
ROS1-24-0003,2021-04-07,0.40754103585657375,0.21502828685258965
ROS1-25-0017,2021-04-07,0.2573793650793651,0.10200357142857143
ROS1-26-0027,2021-04-07,0.21976349206349208,0.1058952380952381
ROS1-27-0006,2021-04-07,0.3511722222222223,0.1510825396825397
ROS1-28-0006,2021-04-07,0.2886575396825397,0.12752896825396826
ROS1-29-0006,2021-04-07,0.23011984126984128,0.07912261904761904
ROS1-30-0009,2021-04-07,0.7046462450592885,0.40044743083003953
ROS1-31-0009,2021-04-07,0.2087126984126984,0.09371071428571429
ROS1-32-0018,2021-04-07,0.23993557312252967,0.10589525691699606
ROS1-33-0014,2021-04-07,0.23842411067193675,0.11826363636363638
ROS1-37-0049,2021-04-07,0.2630277777777778,0.1542480158730159
ROS1-42-0006,2021-04-07,0.27187857142857147,0.13585714285714284
ROS1-49-0004,2021-04-07,0.2516785714285715,0.15493055555555557
ROS1-07-0011,2021-04-07,0.5321261904761905,0.2433206349206349
ROS1-12-0004,2021-04-07,0.3181638888888889,0.15101587301587302
ROS1-15-0016,2021-04-07,0.20919126984126984,0.09252539682539683
ROS1-18-0007,2021-04-07,0.4321059523809524,0.2028940476190476
ROS1-19-0026,2021-04-07,0.2423106719367589,0.1370822134387352
ROS1-20-0010,2021-04-07,0.30342222222222226,0.10994603174603174
ROS1-21-0013,2021-04-07,0.27489525691699607,0.09898814229249012
ROS1-22-0011,2021-04-07,0.197565873015873,0.07779682539682539
ROS1-24-0026,2021-04-07,0.5244695652173914,0.25875177865612653
ROS1-25-0008,2021-04-07,0.2501359683794466,0.1275913043478261
ROS1-26-0031,2021-04-07,0.20103015873015873,0.07180238095238096
ROS1-27-0009,2021-04-07,0.22076363636363636,0.08539486166007905
ROS1-28-0017,2021-04-07,0.27947936507936505,0.12638571428571427
ROS1-30-0001,2021-04-07,0.2452047619047619,0.12093015873015872
ROS1-31-0024,2021-04-07,0.3010118577075099,0.14760118577075101
ROS1-32-0022,2021-04-07,0.2407095238095238,0.1153888888888889
ROS1-33-0018,2021-04-07,0.23726230158730158,0.10818253968253967
ROS1-36-0022,2021-04-07,0.2689722222222222,0.1382095238095238
ROS1-37-0025,2021-04-07,0.37480238095238094,0.20773809523809522
ROS1-38-0002,2021-04-07,0.2609944444444445,0.12176587301587302
ROS1-42-0008,2021-04-07,0.2576579365079365,0.12856865079365082
ROS1-43-0019,2021-04-07,0.2451632411067194,0.12423201581027668
ROS1-49-0007,2021-04-07,0.2663400793650794,0.13525436507936509
ROS1-15-0014,2021-04-07,0.25427738095238095,0.12872380952380955
ROS1-19-0022,2021-04-07,0.43003122529644267,0.24222964426877475
ROS1-20-0007,2021-04-07,0.31582450592885375,0.12771541501976286
ROS1-21-0034,2021-04-07,0.22466309523809525,0.09338809523809524
ROS1-22-0032,2021-04-07,0.23766230158730162,0.06677301587301587
ROS1-25-0016,2021-04-07,0.2549718253968254,0.12539722222222224
ROS1-26-0006,2021-04-07,0.29436363636363644,0.13998577075098814
ROS1-27-0004,2021-04-07,0.23631587301587303,0.12686507936507938
ROS1-28-0029,2021-04-07,0.2841801587301587,0.12574404761904762
ROS1-30-0006,2021-04-07,0.2094715415019763,0.08971699604743083
ROS1-31-0038,2021-04-07,0.2886422924901186,0.1461201581027668
ROS1-33-0010,2021-04-07,0.6789424603174604,0.3463797619047619
ROS1-36-0019,2021-04-07,0.2752154761904762,0.13438293650793653
ROS1-01-0031,2021-04-07,0.3751142292490119,0.2037810276679842
ROS1-07-0018,2021-04-07,0.4413146245059289,0.24059130434782608
ROS1-13-0013,2021-04-07,0.20261660079051386,0.09635454545454546
ROS1-15-0003,2021-04-07,0.24730677290836656,0.10393306772908367
ROS1-16-0006,2021-04-07,0.28259126984126987,0.10857063492063494
ROS1-18-0030,2021-04-07,0.3509269841269841,0.1635507936507936
ROS1-19-0037,2021-04-07,0.2875952380952381,0.1516297619047619
ROS1-21-0043,2021-04-07,0.21220671936758895,0.08839881422924901
ROS1-22-0026,2021-04-07,0.2276079365079365,0.1000357142857143
ROS1-24-0006,2021-04-07,0.36842976190476195,0.19754047619047618
ROS1-25-0023,2021-04-07,0.28632924901185774,0.12119367588932807
ROS1-26-0036,2021-04-07,0.2123297619047619,0.07515952380952381
ROS1-27-0021,2021-04-07,0.23349920948616598,0.08277391304347827
ROS1-28-0030,2021-04-07,0.23224940711462452,0.06666482213438735
ROS1-29-0008,2021-04-07,0.23190000000000002,0.0608
ROS1-30-0013,2021-04-07,0.263870238095238,0.11779761904761904
ROS1-31-0028,2021-04-07,0.2807746031746032,0.14216944444444443
ROS1-32-0015,2021-04-07,0.22927283464566928,0.11010118110236221
ROS1-33-0009,2021-04-07,0.20125634920634922,0.08453253968253968
ROS1-34-0003,2021-04-07,0.5232698412698413,0.27792738095238095
ROS1-36-0014,2021-04-07,0.3146448412698413,0.14053650793650796
ROS1-37-0012,2021-04-07,0.27718650793650795,0.13293571428571427
ROS1-38-0001,2021-04-07,0.323675,0.1397087301587302
ROS1-42-0000,2021-04-07,0.24819404761904762,0.10437738095238096
ROS1-43-0006,2021-04-07,0.2968174603174603,0.11795873015873015
ROS1-49-0003,2021-04-07,0.22586892430278885,0.12315537848605577
ROS1-15-0006,2021-04-07,0.25538412698412705,0.14202182539682542
ROS1-18-0024,2021-04-07,0.31690395256917,0.15661264822134388
ROS1-19-0016,2021-04-07,0.3666964285714286,0.17981111111111112
ROS1-21-0036,2021-04-07,0.2533519841269841,0.06759087301587302
ROS1-22-0006,2021-04-07,0.42069007936507935,0.190475
ROS1-24-0034,2021-04-07,0.36485277777777775,0.17822380952380953
ROS1-25-0002,2021-04-07,0.26938809523809526,0.13493333333333332
ROS1-26-0040,2021-04-07,0.2432581027667984,0.11228063241106719
ROS1-27-0005,2021-04-07,0.2271482213438735,0.08756166007905139
ROS1-28-0013,2021-04-07,0.27240517928286845,0.09450119521912352
ROS1-30-0014,2021-04-07,0.42690912698412703,0.22337341269841274
ROS1-31-0021,2021-04-07,0.32139603174603176,0.16817261904761907
ROS1-32-0006,2021-04-07,0.20629404761904763,0.11480119047619047
ROS1-33-0008,2021-04-07,0.3762487632508834,0.1693731448763251
ROS1-34-0005,2021-04-07,0.6997750988142293,0.36045810276679846
ROS1-36-0005,2021-04-07,0.31772134387351775,0.14044624505928854
ROS1-37-0019,2021-04-07,0.3151772908366534,0.1744151394422311
ROS1-38-0007,2021-04-07,0.22312687747035576,0.09651936758893281
ROS1-42-0016,2021-04-07,0.267902371541502,0.13132213438735177
ROS1-43-0016,2021-04-07,0.22863320158102765,0.11689644268774702
ROS1-49-0012,2021-04-07,0.3068496031746032,0.1939734126984127
ROS1-18-0009,2021-04-07,0.23882222222222224,0.10813412698412699
ROS1-21-0000,2021-04-07,0.2822216535433071,0.12278503937007874
ROS1-24-0023,2021-04-07,0.49083253968253976,0.2516547619047619
ROS1-25-0027,2021-04-07,0.4113547619047619,0.21421428571428572
ROS1-01-0005,2021-04-07,0.47957944664031626,0.22165573122529647
ROS1-07-0005,2021-04-07,0.6478437007874016,0.3343106299212598
ROS1-08-0022,2021-04-07,0.3197703557312253,0.10712608695652175
ROS1-13-0005,2021-04-07,0.3305400793650794,0.15988333333333335
