anon_polygon_id,date,s2_ndvi,s2_evi,s2_ndwi
ROS1-18-0029,2021-04-02,0.22972478157800538,0.18330621733360644,-0.2644871153371973
ROS1-24-0003,2021-04-02,0.2334396790815406,0.14859514985847436,-0.32319892986257304
ROS1-18-0007,2021-04-02,0.22367070848809203,0.11794523163183693,-0.31419014635614123
ROS1-25-0008,2021-04-02,0.1659617813526485,0.08941121311399453,-0.287890008087116
ROS1-18-0030,2021-04-02,0.08915393534464303,0.08473916488486832,-0.14310151507809696
ROS1-18-0024,2021-04-02,0.1650991052098863,0.09745854763403702,-0.2751424768052622
ROS1-19-0041,2021-04-02,0.13036750979926354,0.11255501683813063,-0.19944228685253323
ROS1-26-0027,2021-04-02,0.16046104406323625,0.0856455365178886,-0.29321454873506225
ROS1-19-0026,2021-04-02,0.15107035177765055,0.09314026671677002,-0.2694701406607758
ROS1-20-0010,2021-04-02,0.16303902905991097,0.09315791795502713,-0.2947725391564914
ROS1-19-0022,2021-04-02,0.17173022597552592,0.08754428739079538,-0.27537062934734713
ROS1-19-0037,2021-04-02,0.14821530260750698,0.1102081413524091,-0.21804675666903947
ROS1-24-0003,2021-04-02,0.23159009554580065,0.14885427657918787,-0.3185222821915513
ROS1-24-0026,2021-04-02,0.23779874309938515,0.15301120975674098,-0.320864032728953
ROS1-25-0008,2021-04-02,0.1639520199196387,0.08922950694214102,-0.2824593274774494
ROS1-30-0001,2021-04-02,0.1531948449309267,0.08919984793434298,-0.26421833173362197
ROS1-25-0016,2021-04-02,0.1585080444404104,0.10106178288552134,-0.2620061022069791
ROS1-30-0006,2021-04-02,0.0329790779311761,0.02739032238073699,-0.12820534424613286
ROS1-24-0006,2021-04-02,0.2512625481917651,0.15842592130305047,-0.33205294928209866
ROS1-25-0023,2021-04-02,0.15100627633043437,0.07435045462124783,-0.26348167278098183
ROS1-30-0013,2021-04-02,0.11368290090781757,0.0915305443691214,-0.20195571468642085
ROS1-31-0028,2021-04-02,0.07961354648886784,0.11689302593246378,-0.11461472066210047
