anon_polygon_id,date,modis_ndvi,modis_evi
ROS1-01-0015,2025-04-07,0.8108718253968256,0.6167134920634921
ROS1-02-0005,2025-04-07,0.3079771653543308,0.11462952755905513
ROS1-07-0045,2025-04-07,0.8839424603174604,0.6229281746031747
ROS1-08-0010,2025-04-07,0.4163071428571429,0.1880547619047619
ROS1-12-0000,2025-04-07,0.26503095238095237,0.08456666666666666
ROS1-01-0003,2025-04-07,0.3034138339920949,0.11428498023715415
ROS1-07-0012,2025-04-07,0.8516015873015873,0.63055
ROS1-15-0009,2025-04-07,0.6021090909090908,0.29854545454545456
ROS1-18-0029,2025-04-07,0.3130484126984127,0.08690436507936508
ROS1-19-0041,2025-04-07,0.4335114624505929,0.1840798418972332
ROS1-20-0023,2025-04-07,0.3563384920634921,0.14118373015873015
ROS1-21-0016,2025-04-07,0.3869742063492064,0.14580714285714283
ROS1-22-0016,2025-04-07,0.27603293650793653,0.0973297619047619
ROS1-24-0003,2025-04-07,0.5647569721115537,0.3328067729083665
ROS1-25-0017,2025-04-07,0.29707063492063485,0.12223015873015873
ROS1-26-0027,2025-04-07,0.6605047619047619,0.3584948412698412
ROS1-27-0006,2025-04-07,0.5063388888888889,0.22717380952380953
ROS1-28-0006,2025-04-07,0.4416928571428572,0.2059329365079365
ROS1-29-0006,2025-04-07,0.35488214285714287,0.1199361111111111
ROS1-30-0009,2025-04-07,0.858696442687747,0.736795652173913
ROS1-31-0009,2025-04-07,0.6852107142857143,0.4680968253968254
ROS1-32-0018,2025-04-07,0.7738446640316206,0.46061660079051386
ROS1-33-0014,2025-04-07,0.2738209486166008,0.12126837944664033
ROS1-37-0049,2025-04-07,0.736509523809524,0.603722619047619
ROS1-42-0006,2025-04-07,0.5815857142857144,0.3783785714285714
ROS1-49-0004,2025-04-07,0.5270551587301587,0.32607579365079364
ROS1-07-0011,2025-04-07,0.4698595238095239,0.21559444444444445
ROS1-12-0004,2025-04-07,0.6346746031746032,0.35366587301587293
ROS1-15-0016,2025-04-07,0.3143722222222222,0.13520158730158732
ROS1-18-0007,2025-04-07,0.7716416666666667,0.46207976190476185
ROS1-19-0026,2025-04-07,0.46025335968379455,0.23454071146245065
ROS1-20-0010,2025-04-07,0.4656698412698413,0.26720873015873015
ROS1-21-0013,2025-04-07,0.30593122529644273,0.10321541501976285
ROS1-22-0011,2025-04-07,0.22240277777777778,0.07425714285714285
ROS1-24-0026,2025-04-07,0.8338699604743085,0.7038968379446641
ROS1-25-0008,2025-04-07,0.5344644268774703,0.27614150197628456
ROS1-26-0031,2025-04-07,0.22252777777777774,0.07747222222222222
ROS1-27-0009,2025-04-07,0.2724403162055336,0.11220830039525691
ROS1-28-0017,2025-04-07,0.22243055555555552,0.08236587301587303
ROS1-30-0001,2025-04-07,0.5784571428571429,0.3343293650793651
ROS1-31-0024,2025-04-07,0.7434039525691699,0.5631612648221345
ROS1-32-0022,2025-04-07,0.8969746031746033,0.6414194444444444
ROS1-33-0018,2025-04-07,0.6834023809523809,0.3876099206349206
ROS1-36-0022,2025-04-07,0.5209309523809523,0.34719444444444447
ROS1-37-0025,2025-04-07,0.6079825396825396,0.4191833333333334
ROS1-38-0002,2025-04-07,0.778468253968254,0.606768253968254
ROS1-42-0008,2025-04-07,0.5919281746031746,0.3822595238095238
ROS1-43-0019,2025-04-07,0.6545648221343874,0.4557889328063241
ROS1-49-0007,2025-04-07,0.7392539682539684,0.5117130952380953
ROS1-15-0014,2025-04-07,0.21467936507936508,0.11358888888888889
ROS1-19-0022,2025-04-07,0.446799209486166,0.1905426877470356
ROS1-20-0007,2025-04-07,0.45800592885375496,0.2302818181818182
ROS1-21-0034,2025-04-07,0.3494936507936508,0.14720793650793654
ROS1-22-0032,2025-04-07,0.26055,0.07935039682539682
ROS1-25-0016,2025-04-07,0.6523126984126985,0.3876059523809524
ROS1-26-0006,2025-04-07,0.2685600790513834,0.08637035573122531
ROS1-27-0004,2025-04-07,0.5688726190476191,0.3259007936507937
ROS1-28-0029,2025-04-07,0.30147103174603174,0.11238134920634921
ROS1-30-0006,2025-04-07,0.7821992094861661,0.5897916996047431
ROS1-31-0038,2025-04-07,0.6252422924901185,0.3956098814229249
ROS1-33-0010,2025-04-07,0.48775714285714283,0.22131785714285715
ROS1-36-0019,2025-04-07,0.6037424603174604,0.40207579365079366
ROS1-01-0031,2025-04-07,0.8526869565217392,0.6348229249011859
ROS1-07-0018,2025-04-07,0.5334110671936759,0.22928379446640318
ROS1-13-0013,2025-04-07,0.5582699604743083,0.2759517786561265
ROS1-15-0003,2025-04-07,0.4332330677290837,0.17010996015936256
ROS1-16-0006,2025-04-07,0.5496027777777779,0.24353611111111115
ROS1-18-0030,2025-04-07,0.47215714285714283,0.16769126984126984
ROS1-19-0037,2025-04-07,0.8306587301587302,0.5474210317460317
ROS1-21-0043,2025-04-07,0.4560747035573123,0.21092806324110672
ROS1-22-0026,2025-04-07,0.2936456349206349,0.09342023809523811
ROS1-24-0006,2025-04-07,0.22931349206349208,0.1132607142857143
ROS1-25-0023,2025-04-07,0.36071581027667987,0.1958826086956522
ROS1-26-0036,2025-04-07,0.3918416666666667,0.14363214285714287
ROS1-27-0021,2025-04-07,0.6778671936758894,0.3198727272727273
ROS1-28-0030,2025-04-07,0.5127754940711463,0.22274624505928856
ROS1-29-0008,2025-04-07,0.2915513833992095,0.09458656126482215
ROS1-30-0013,2025-04-07,0.8286642857142859,0.7196515873015873
ROS1-31-0028,2025-04-07,0.5171007936507938,0.3323305555555556
ROS1-32-0015,2025-04-07,0.7172338582677165,0.42371614173228345
ROS1-33-0009,2025-04-07,0.22171904761904762,0.09794206349206351
ROS1-34-0003,2025-04-07,0.46147222222222223,0.19712103174603177
ROS1-36-0014,2025-04-07,0.6307011904761906,0.3973321428571429
ROS1-37-0012,2025-04-07,0.5840126984126984,0.4098940476190476
ROS1-38-0001,2025-04-07,0.2441896825396825,0.1312888888888889
ROS1-42-0000,2025-04-07,0.643572619047619,0.41573611111111114
ROS1-43-0006,2025-04-07,0.485259126984127,0.29953611111111106
ROS1-49-0003,2025-04-07,0.6684374501992033,0.473094422310757
ROS1-15-0006,2025-04-07,0.2587920634920635,0.09355238095238097
ROS1-18-0024,2025-04-07,0.6541,0.2844
ROS1-19-0016,2025-04-07,0.45749603174603176,0.22452142857142857
