cell_id,date,era5_temp_c,era5_precip_mm
38.3_47.2,2018-04-01,9.094049072265648,3.728814590431284E-6
38.3_47.3,2018-04-01,9.532037353515648,3.728814590431284E-6
38.4_47.5,2018-04-01,9.758437093098962,3.728814590431284E-6
38.5_47.3,2018-04-01,9.644586181640648,3.728814590431284E-6
38.6_47.2,2018-04-01,9.332981363932333,-1.1172346603416372E-5
38.7_46.8,2018-04-01,10.866754150390648,3.728814590431284E-6
38.7_47.2,2018-04-01,9.478082275390648,3.728814590431284E-6
38.9_47.3,2018-04-01,9.766493733723962,3.728814590431284E-6
38.9_47.5,2018-04-01,9.766005452473962,3.728814590431284E-6
39.0_46.8,2018-04-01,10.929416910807333,3.728814590431284E-6
39.1_46.9,2018-04-01,10.576959228515648,3.728814590431284E-6
39.1_47.3,2018-04-01,7.933892822265648,3.728814590431284E-6
39.1_47.7,2018-04-01,9.503717041015648,3.728814590431284E-6
39.2_46.7,2018-04-01,10.926812744140648,-1.1172346603416372E-5
39.2_46.8,2018-04-01,10.819553629557333,3.728814590431284E-6
39.2_46.9,2018-04-01,10.586155192057333,3.728814590431284E-6
39.3_47.8,2018-04-01,9.157688395182333,3.728814590431284E-6
39.4_47.3,2018-04-01,9.890761311848962,-1.1172346603416372E-5
39.5_47.0,2018-04-01,10.381158447265648,3.728814590431284E-6
39.6_47.1,2018-04-01,10.285211181640648,3.728814590431284E-6
39.6_47.7,2018-04-01,9.067274983723962,3.728814590431284E-6
39.7_47.0,2018-04-01,10.259576416015648,3.728814590431284E-6
39.7_47.4,2018-04-01,9.441542561848962,3.728814590431284E-6
39.9_48.0,2018-04-01,8.369927978515648,3.728814590431284E-6
39.9_48.9,2018-04-01,8.490289306640648,3.728814590431284E-6
40.0_48.7,2018-04-01,8.543186442057333,-1.1172346603416372E-5
40.1_48.6,2018-04-01,8.563287353515648,-1.1172346603416372E-5
40.2_46.7,2018-04-01,9.877089436848962,3.728814590431284E-6
40.2_47.0,2018-04-01,9.645969645182333,3.728814590431284E-6
40.2_48.0,2018-04-01,8.173476155598962,3.728814590431284E-6
40.2_49.6,2018-04-01,6.423313395182333,0.1467056607680206
40.3_46.7,2018-04-01,9.726291910807333,3.728814590431284E-6
40.3_47.6,2018-04-01,8.673150634765648,3.728814590431284E-6
40.3_48.5,2018-04-01,8.366672770182333,3.728814590431284E-6
40.3_48.7,2018-04-01,8.079482014973962,-1.1172346603416372E-5
40.3_48.9,2018-04-01,7.826877848307333,3.728814590431284E-6
40.4_47.0,2018-04-01,9.382623291015648,3.728814590431284E-6
40.4_48.7,2018-04-01,7.936741129557333,-1.1172346603416372E-5
40.4_49.2,2018-04-01,7.402235921223962,0.0015534495787505875
40.5_49.3,2018-04-01,7.172825113932333,3.728814590431284E-6
40.5_49.4,2018-04-01,6.966363525390648,3.728814590431284E-6
40.6_47.4,2018-04-01,9.002252197265648,3.728814590431284E-6
40.6_47.8,2018-04-01,8.224989827473962,3.728814590431284E-6
40.6_48.3,2018-04-01,8.043674723307333,3.728814590431284E-6
40.6_48.5,2018-04-01,7.960097249348962,3.728814590431284E-6
40.6_48.6,2018-04-01,7.846490478515648,3.728814590431284E-6
40.6_49.4,2018-04-01,6.860162353515648,3.728814590431284E-6
40.6_49.6,2018-04-01,6.529677327473962,0.0016130542235259782
40.7_47.2,2018-04-01,9.035129801432333,3.728814590431284E-6
40.7_47.8,2018-04-01,8.214003499348962,-1.1172346603416372E-5
40.7_47.9,2018-04-01,8.055718994140648,-1.1172346603416372E-5
40.7_48.0,2018-04-01,8.034967041015648,-1.1172346603416372E-5
40.7_48.4,2018-04-01,7.891249593098962,3.728814590431284E-6
40.8_46.7,2018-04-01,8.910536702473962,3.728814590431284E-6
40.8_47.0,2018-04-01,8.846409098307333,3.728814590431284E-6
40.8_47.4,2018-04-01,8.918674723307333,3.728814590431284E-6
40.8_48.4,2018-04-01,7.789036051432333,3.728814590431284E-6
40.8_48.9,2018-04-01,7.348199462890648,3.728814590431284E-6
40.8_49.0,2018-04-01,7.205702718098962,-1.1172346603416372E-5
40.8_49.7,2018-04-01,6.408990478515648,0.055287036843765236
40.9_46.3,2018-04-01,9.203749593098962,3.728814590431284E-6
40.9_46.4,2018-04-01,9.049696858723962,3.728814590431284E-6
40.9_46.5,2018-04-01,8.849582926432333,3.728814590431284E-6
40.9_46.7,2018-04-01,8.797418212890648,-1.1172346603416372E-5
40.9_49.5,2018-04-01,6.496392822265648,3.728814590431284E-6
41.0_46.6,2018-04-01,8.725315348307333,3.728814590431284E-6
41.0_46.8,2018-04-01,8.682346598307333,-1.1172346603416372E-5
41.0_47.3,2018-04-01,8.845269775390648,3.728814590431284E-6
41.0_48.2,2018-04-01,7.865940348307333,0.00179186815785215
41.1_47.0,2018-04-01,8.637668863932333,3.728814590431284E-6
41.1_47.7,2018-04-01,8.189914957682333,3.728814590431284E-6
41.1_47.9,2018-04-01,7.894911702473962,8.679961638335953E-4
41.1_48.4,2018-04-01,7.676812744140648,0.0013448333220367203
41.1_48.8,2018-04-01,7.229872639973962,3.728814590431284E-6
41.2_46.3,2018-04-01,8.933241780598962,3.728814590431284E-6
41.2_47.1,2018-04-01,8.596327718098962,3.728814590431284E-6
41.2_48.4,2018-04-01,7.643446858723962,0.0016428565459136735
41.2_48.6,2018-04-01,7.442193603515648,6.295775847320328E-4
41.2_49.3,2018-04-01,6.354221598307333,3.728814590431284E-6
41.2_49.7,2018-04-01,6.200006103515648,0.009004030175674416
41.2_49.8,2018-04-01,6.112034098307333,0.014800581880081154
41.3_46.0,2018-04-01,9.199517822265648,3.728814590431284E-6
41.3_47.9,2018-04-01,7.738010660807333,0.0029541587309722672
41.3_48.6,2018-04-01,7.349420166015648,4.2096132801816566E-4
41.3_50.2,2018-04-01,5.550917561848962,0.06719306463764951
41.4_46.4,2018-04-01,8.654026285807333,3.728814590431284E-6
41.4_48.2,2018-04-01,7.420465087890648,0.004295263238418556
41.5_47.0,2018-04-01,8.369683837890648,3.728814590431284E-6
41.5_47.9,2018-04-01,7.531793212890648,0.008109960504043556
41.5_48.2,2018-04-01,7.242323811848962,0.0044591760115508805
41.5_49.1,2018-04-01,6.368463134765648,3.728814590431284E-6
