anon_polygon_id,date,modis_ndvi,modis_evi
ROS1-01-0015,2023-04-07,0.5528083333333333,0.26815714285714287
ROS1-02-0005,2023-04-07,0.4155102362204725,0.16865354330708665
ROS1-07-0045,2023-04-07,0.4349777777777779,0.14278174603174607
ROS1-08-0010,2023-04-07,0.46945357142857136,0.1752214285714286
ROS1-12-0000,2023-04-07,0.4581789682539683,0.1816373015873016
ROS1-01-0003,2023-04-07,0.31465770750988137,0.15726640316205534
ROS1-07-0012,2023-04-07,0.3883460317460317,0.1655246031746032
ROS1-15-0009,2023-04-07,0.5055272727272728,0.20367272727272728
ROS1-18-0029,2023-04-07,0.4794396825396825,0.292368253968254
ROS1-19-0041,2023-04-07,0.5754320158102767,0.30978932806324117
ROS1-20-0023,2023-04-07,0.2856349206349206,0.11607142857142858
ROS1-21-0016,2023-04-07,0.26076031746031747,0.1009472222222222
ROS1-22-0016,2023-04-07,0.3700055555555556,0.18379444444444445
ROS1-24-0003,2023-04-07,0.42789442231075697,0.2701868525896414
ROS1-25-0017,2023-04-07,0.376859126984127,0.18877539682539682
ROS1-26-0027,2023-04-07,0.3637452380952382,0.16152261904761905
ROS1-27-0006,2023-04-07,0.2874904761904762,0.12073650793650795
ROS1-28-0006,2023-04-07,0.3174757936507937,0.15942539682539686
ROS1-29-0006,2023-04-07,0.25572738095238096,0.11279761904761905
ROS1-30-0009,2023-04-07,0.5709905138339921,0.33244545454545454
ROS1-31-0009,2023-04-07,0.6770603174603175,0.4676920634920635
ROS1-32-0018,2023-04-07,0.24843003952569173,0.13501067193675892
ROS1-33-0014,2023-04-07,0.4312782608695653,0.22511739130434782
ROS1-37-0049,2023-04-07,0.2916519841269842,0.15940119047619047
ROS1-42-0006,2023-04-07,0.7200214285714287,0.4575714285714286
ROS1-49-0004,2023-04-07,0.677788492063492,0.48177976190476185
ROS1-07-0011,2023-04-07,0.34343571428571434,0.11408571428571429
ROS1-12-0004,2023-04-07,0.5914234126984127,0.287463492063492
ROS1-15-0016,2023-04-07,0.5978246031746032,0.27658730158730155
ROS1-18-0007,2023-04-07,0.2879,0.11370000000000001
ROS1-19-0026,2023-04-07,0.3492893280632411,0.13351501976284588
ROS1-20-0010,2023-04-07,0.3655785714285715,0.17925396825396825
ROS1-21-0013,2023-04-07,0.40380553359683796,0.21765731225296442
ROS1-22-0011,2023-04-07,0.3104257936507936,0.13222857142857142
ROS1-24-0026,2023-04-07,0.7905853754940712,0.6662739130434783
ROS1-25-0008,2023-04-07,0.6969450592885374,0.5340928853754942
ROS1-26-0031,2023-04-07,0.2448420634920635,0.11726269841269842
ROS1-27-0009,2023-04-07,0.32392015810276675,0.1856513833992095
ROS1-28-0017,2023-04-07,0.6201654761904761,0.39267420634920636
ROS1-30-0001,2023-04-07,0.36124126984126986,0.2087984126984127
ROS1-31-0024,2023-04-07,0.8064185770750988,0.47013359683794465
ROS1-32-0022,2023-04-07,0.6934460317460317,0.5017412698412699
ROS1-33-0018,2023-04-07,0.2780039682539682,0.15934563492063492
ROS1-36-0022,2023-04-07,0.8076055555555555,0.6420242063492063
ROS1-37-0025,2023-04-07,0.7547111111111111,0.5587305555555555
ROS1-38-0002,2023-04-07,0.39688333333333337,0.22420357142857142
ROS1-42-0008,2023-04-07,0.3754821428571429,0.21039087301587303
ROS1-43-0019,2023-04-07,0.4691403162055336,0.35037944664031623
ROS1-49-0007,2023-04-07,0.6738821428571429,0.4328444444444445
ROS1-15-0014,2023-04-07,0.4329103174603175,0.2090857142857143
ROS1-19-0022,2023-04-07,0.616701581027668,0.3639498023715415
ROS1-20-0007,2023-04-07,0.3940407114624506,0.1522509881422925
ROS1-21-0034,2023-04-07,0.42799920634920635,0.2923273809523809
ROS1-22-0032,2023-04-07,0.6648809523809524,0.42211071428571434
ROS1-25-0016,2023-04-07,0.3981666666666666,0.21158928571428573
ROS1-26-0006,2023-04-07,0.7052928853754942,0.4410134387351779
ROS1-27-0004,2023-04-07,0.4534317460317461,0.25290039682539683
ROS1-28-0029,2023-04-07,0.2908301587301587,0.144225
ROS1-30-0006,2023-04-07,0.4881193675889328,0.29939446640316203
ROS1-31-0038,2023-04-07,0.8104743083003954,0.5898581027667985
ROS1-33-0010,2023-04-07,0.6532253968253968,0.4809873015873016
ROS1-36-0019,2023-04-07,0.7824198412698413,0.5882075396825398
ROS1-01-0031,2023-04-07,0.430200395256917,0.14923122529644267
ROS1-07-0018,2023-04-07,0.43109328063241115,0.19633320158102768
ROS1-13-0013,2023-04-07,0.6570264822134387,0.364701185770751
ROS1-15-0003,2023-04-07,0.34086932270916337,0.09292470119521912
ROS1-16-0006,2023-04-07,0.35996706349206353,0.1874297619047619
ROS1-18-0030,2023-04-07,0.36386587301587303,0.17056904761904762
ROS1-19-0037,2023-04-07,0.3126599206349206,0.1791313492063492
ROS1-21-0043,2023-04-07,0.3383422924901186,0.16415573122529645
ROS1-22-0026,2023-04-07,0.2738111111111111,0.1054373015873016
ROS1-24-0006,2023-04-07,0.8354912698412701,0.7046599206349207
ROS1-25-0023,2023-04-07,0.38638735177865613,0.2228632411067194
ROS1-26-0036,2023-04-07,0.5594496031746031,0.34146547619047624
ROS1-27-0021,2023-04-07,0.2570628458498024,0.10272094861660079
ROS1-28-0030,2023-04-07,0.7371094861660079,0.49622687747035576
ROS1-29-0008,2023-04-07,0.217,0.1158
ROS1-30-0013,2023-04-07,0.7435400793650794,0.588736507936508
ROS1-31-0028,2023-04-07,0.6434666666666666,0.4090789682539683
ROS1-32-0015,2023-04-07,0.6508854330708662,0.47470275590551175
ROS1-33-0009,2023-04-07,0.7190015873015874,0.49588253968253976
ROS1-34-0003,2023-04-07,0.71855,0.4622130952380953
ROS1-36-0014,2023-04-07,0.764227380952381,0.5150261904761906
ROS1-37-0012,2023-04-07,0.8073567460317459,0.626638492063492
ROS1-38-0001,2023-04-07,0.669813888888889,0.4341892857142858
ROS1-42-0000,2023-04-07,0.7906142857142857,0.5617281746031746
ROS1-43-0006,2023-04-07,0.5810682539682539,0.38045079365079365
ROS1-49-0003,2023-04-07,0.3048589641434264,0.16115577689243027
ROS1-15-0006,2023-04-07,0.29268888888888894,0.08203690476190476
ROS1-18-0024,2023-04-07,0.4276909090909091,0.22574584980237156
ROS1-19-0016,2023-04-07,0.3824793650793651,0.24195000000000003
ROS1-21-0036,2023-04-07,0.6489027777777778,0.4412313492063492
ROS1-22-0006,2023-04-07,0.33791031746031747,0.15564166666666668
ROS1-24-0034,2023-04-07,0.6710559523809524,0.48535000000000006
ROS1-25-0002,2023-04-07,0.7289500000000001,0.46934047619047625
ROS1-26-0040,2023-04-07,0.7467181818181818,0.5395403162055336
ROS1-27-0005,2023-04-07,0.43043992094861655,0.18012648221343874
ROS1-28-0013,2023-04-07,0.6865948207171315,0.42204661354581674
ROS1-30-0014,2023-04-07,0.7856261904761905,0.6836734126984129
ROS1-31-0021,2023-04-07,0.5088059523809524,0.29396071428571435
ROS1-32-0006,2023-04-07,0.4048257936507937,0.2155269841269841
ROS1-33-0008,2023-04-07,0.57406148409894,0.34101908127208475
ROS1-34-0005,2023-04-07,0.692310671936759,0.4593122529644269
ROS1-36-0005,2023-04-07,0.5666438735177866,0.3366770750988142
ROS1-37-0019,2023-04-07,0.5264318725099603,0.3723812749003984
ROS1-38-0007,2023-04-07,0.30397509881422924,0.16957786561264823
ROS1-42-0016,2023-04-07,0.7699343873517787,0.5648584980237155
ROS1-43-0016,2023-04-07,0.23302608695652174,0.11606205533596838
ROS1-49-0012,2023-04-07,0.5268460317460318,0.28999166666666665
ROS1-18-0009,2023-04-07,0.3206154761904762,0.1840329365079365
ROS1-21-0000,2023-04-07,0.3862523622047244,0.20465472440944882
ROS1-24-0023,2023-04-07,0.6485642857142857,0.4126194444444444
ROS1-25-0027,2023-04-07,0.48104285714285716,0.1866920634920635
ROS1-01-0005,2023-04-07,0.6134458498023715,0.2897494071146245
ROS1-07-0005,2023-04-07,0.8144673228346456,0.6218751968503936
ROS1-08-0022,2023-04-07,0.6110264822134387,0.28404308300395253
ROS1-13-0005,2023-04-07,0.7025642857142858,0.3954011904761905
ROS1-14-0002,2023-04-07,0.7076904761904762,0.3827880952380953
ROS1-15-0022,2023-04-07,0.3934626984126984,0.19447301587301588
ROS1-16-0004,2023-04-07,0.46508656126482223,0.15335335968379446
ROS1-18-0027,2023-04-07,0.8984642857142857,0.7809499999999999
ROS1-19-0012,2023-04-07,0.7671638888888889,0.4793027777777778
ROS1-20-0038,2023-04-07,0.637194071146245,0.30433320158102767
ROS1-21-0003,2023-04-07,0.6656087301587303,0.45167420634920646
ROS1-22-0014,2023-04-07,0.5328667984189723,0.2953703557312253
ROS1-24-0030,2023-04-07,0.3138015810276679,0.1967703557312253
ROS1-25-0012,2023-04-07,0.33086521739130437,0.16804940711462454
ROS1-26-0018,2023-04-07,0.31215217391304345,0.1324592885375494
ROS1-27-0019,2023-04-07,0.6291545454545454,0.4083256916996047
ROS1-28-0002,2023-04-07,0.6835256916996048,0.42487509881422925
ROS1-29-0003,2023-04-07,0.28936837944664034,0.13562766798418974
ROS1-30-0002,2023-04-07,0.520573015873016,0.3303079365079365
ROS1-31-0022,2023-04-07,0.4442822134387352,0.2743268774703557
ROS1-32-0025,2023-04-07,0.6636789682539682,0.4424904761904762
ROS1-33-0020,2023-04-07,0.7392932539682541,0.5449059523809524
ROS1-36-0007,2023-04-07,0.817102766798419,0.6302229249011857
ROS1-37-0031,2023-04-07,0.8496706349206351,0.6835309523809524
ROS1-38-0004,2023-04-07,0.7146466403162055,0.5179818181818182
ROS1-42-0010,2023-04-07,0.6254260869565217,0.40263399209486167
ROS1-43-0026,2023-04-07,0.8357359683794467,0.6368687747035573
ROS1-44-0000,2023-04-07,0.6405620553359684,0.4115537549407115
ROS1-49-0001,2023-04-07,0.6719063241106719,0.40809090909090906
ROS1-50-0003,2023-04-07,0.7473075396825398,0.5282202380952382
ROS1-01-0044,2023-04-07,0.43767341269841264,0.19436507936507935
ROS1-07-0020,2023-04-07,0.5541464285714286,0.307234126984127
ROS1-08-0025,2023-04-07,0.7969833333333335,0.4898952380952381
ROS1-13-0000,2023-04-07,0.7957296442687748,0.4981426877470356
ROS1-14-0009,2023-04-07,0.4129,0.14496916996047432
ROS1-15-0013,2023-04-07,0.5977721115537848,0.3923920318725099
ROS1-18-0014,2023-04-07,0.39462766798418975,0.24096482213438739
ROS1-19-0004,2023-04-07,0.5944664031620553,0.3286316205533597
ROS1-20-0017,2023-04-07,0.46289166666666676,0.18470119047619046
ROS1-21-0010,2023-04-07,0.6514785714285715,0.43117936507936505
ROS1-22-0022,2023-04-07,0.499575,0.28708571428571433
ROS1-24-0024,2023-04-07,0.8210561264822134,0.68620395256917
ROS1-25-0018,2023-04-07,0.374306746031746,0.15464325396825396
ROS1-26-0030,2023-04-07,0.7240448412698414,0.32713849206349205
ROS1-27-0013,2023-04-07,0.8075816733067729,0.5327123505976096
ROS1-28-0015,2023-04-07,0.7403337301587303,0.4775146825396826
ROS1-29-0005,2023-04-07,0.6357126984126984,0.4206829365079365
ROS1-30-0015,2023-04-07,0.631873705179283,0.4083525896414343
ROS1-31-0033,2023-04-07,0.8320090909090909,0.6251411067193677
ROS1-32-0029,2023-04-07,0.6863565217391305,0.4963517786561265
ROS1-33-0013,2023-04-07,0.810823015873016,0.5832436507936509
ROS1-36-0006,2023-04-07,0.643792828685259,0.40552509960159366
ROS1-37-0046,2023-04-07,0.2457563492063492,0.12319087301587303
ROS1-42-0009,2023-04-07,0.7111442687747035,0.4729525691699605
ROS1-43-0017,2023-04-07,0.3209316205533598,0.19831343873517787
ROS1-49-0002,2023-04-07,0.6218750988142293,0.38565375494071147
ROS1-01-0009,2023-04-07,0.4086308300395257,0.14643675889328064
ROS1-07-0031,2023-04-07,0.5702525691699605,0.2465790513833992
ROS1-13-0020,2023-04-07,0.5705785714285714,0.3053853174603175
ROS1-14-0031,2023-04-07,0.36318253968253966,0.13660436507936505
ROS1-15-0025,2023-04-07,0.3279086956521739,0.12273043478260871
ROS1-19-0018,2023-04-07,0.36785019762845855,0.22151343873517787
ROS1-20-0026,2023-04-07,0.5821583333333332,0.23188809523809525
ROS1-21-0037,2023-04-07,0.6542537549407114,0.36100276679841903
ROS1-22-0002,2023-04-07,0.44470793650793655,0.22827341269841273
ROS1-24-0018,2023-04-07,0.8061691699604743,0.6799395256916996
ROS1-25-0032,2023-04-07,0.6693858267716536,0.4248688976377953
ROS1-26-0004,2023-04-07,0.7519845849802371,0.4777505928853755
ROS1-27-0027,2023-04-07,0.6229745019920317,0.41931155378486057
ROS1-28-0023,2023-04-07,0.6672500000000001,0.4217535714285714
ROS1-29-0001,2023-04-07,0.7144830039525691,0.458695652173913
ROS1-30-0004,2023-04-07,0.637577380952381,0.5015051587301587
ROS1-31-0020,2023-04-07,0.8168051587301588,0.7047527777777778
ROS1-32-0008,2023-04-07,0.2651820717131474,0.12583227091633467
ROS1-33-0007,2023-04-07,0.6049335968379446,0.24902411067193678
ROS1-36-0004,2023-04-07,0.6503490118577075,0.4579600790513834
ROS1-37-0020,2023-04-07,0.763010671936759,0.54629604743083
ROS1-42-0015,2023-04-07,0.7875099206349206,0.5638297619047619
ROS1-43-0027,2023-04-07,0.49527777777777776,0.3142615079365079
ROS1-49-0013,2023-04-07,0.7364714285714286,0.4814654761904762
ROS1-01-0036,2023-04-07,0.5191324110671937,0.23746442687747035
ROS1-07-0002,2023-04-07,0.6313007905138341,0.3630351778656126
ROS1-01-0045,2023-04-07,0.8453804780876495,0.5615091633466136
ROS1-02-0007,2023-04-07,0.5140940476190476,0.196940873015873
ROS1-06-0000,2023-04-07,0.816099209486166,0.5350517786561265
ROS1-07-0025,2023-04-07,0.8401171314741037,0.45905378486055776
ROS1-08-0003,2023-04-07,0.65595,0.32460000000000006
ROS1-01-0015,2023-04-23,0.6017515873015874,0.37458968253968256
ROS1-02-0005,2023-04-23,0.41122834645669293,0.19656456692913388
ROS1-07-0045,2023-04-23,0.35673531746031756,0.16261587301587305
ROS1-08-0010,2023-04-23,0.48142857142857143,0.2618412698412699
ROS1-12-0000,2023-04-23,0.33579285714285717,0.1731968253968254
ROS1-01-0003,2023-04-23,0.35392727272727276,0.13236877470355735
ROS1-07-0012,2023-04-23,0.4602880952380952,0.2139722222222222
ROS1-15-0009,2023-04-23,0.5865,0.3356
ROS1-18-0029,2023-04-23,0.6997400793650792,0.5426349206349207
ROS1-19-0041,2023-04-23,0.6490648221343874,0.43970750988142293
ROS1-20-0023,2023-04-23,0.2991361111111111,0.137790873015873
ROS1-21-0016,2023-04-23,0.37800396825396826,0.161240873015873
ROS1-22-0016,2023-04-23,0.4224440476190476,0.20598849206349207
ROS1-24-0003,2023-04-23,0.49063864541832664,0.32141235059760953
ROS1-25-0017,2023-04-23,0.4840313492063491,0.29242142857142855
ROS1-26-0027,2023-04-23,0.4826261904761905,0.259034126984127
ROS1-27-0006,2023-04-23,0.38810396825396826,0.19974523809523811
ROS1-28-0006,2023-04-23,0.3687107142857143,0.18770833333333334
ROS1-29-0006,2023-04-23,0.41466547619047617,0.15736349206349207
ROS1-30-0009,2023-04-23,0.6026292490118577,0.33297075098814227
ROS1-31-0009,2023-04-23,0.7011615079365079,0.4639710317460318
ROS1-32-0018,2023-04-23,0.2733494071146245,0.13461383399209484
ROS1-33-0014,2023-04-23,0.3348936758893281,0.1741106719367589
ROS1-37-0049,2023-04-23,0.2983511904761905,0.184093253968254
ROS1-42-0006,2023-04-23,0.7409571428571429,0.4386428571428571
ROS1-49-0004,2023-04-23,0.7913666666666667,0.6835912698412699
ROS1-07-0011,2023-04-23,0.3306769841269841,0.15838333333333335
ROS1-12-0004,2023-04-23,0.7042916666666666,0.4760603174603175
ROS1-15-0016,2023-04-23,0.5669539682539682,0.29093650793650794
ROS1-18-0007,2023-04-23,0.3292297619047619,0.1484404761904762
ROS1-19-0026,2023-04-23,0.43421067193675894,0.2322699604743083
ROS1-20-0010,2023-04-23,0.2997515873015873,0.14649444444444443
ROS1-21-0013,2023-04-23,0.39944387351778654,0.2209130434782609
ROS1-22-0011,2023-04-23,0.4810813492063492,0.23015396825396825
ROS1-24-0026,2023-04-23,0.8058731225296444,0.6390470355731226
ROS1-25-0008,2023-04-23,0.8348644268774702,0.6346367588932806
ROS1-26-0031,2023-04-23,0.3383984126984128,0.16231388888888892
ROS1-27-0009,2023-04-23,0.3737592885375494,0.1952826086956522
ROS1-28-0017,2023-04-23,0.6501607142857143,0.37125833333333336
ROS1-30-0001,2023-04-23,0.48305793650793655,0.2601202380952381
ROS1-31-0024,2023-04-23,0.7114245059288539,0.4615671936758894
ROS1-32-0022,2023-04-23,0.7124888888888888,0.4679876984126985
ROS1-33-0018,2023-04-23,0.2677535714285714,0.1175670634920635
ROS1-36-0022,2023-04-23,0.8562055555555554,0.6403753968253968
ROS1-37-0025,2023-04-23,0.7857440476190477,0.5713103174603176
ROS1-38-0002,2023-04-23,0.5867809523809524,0.3888365079365079
ROS1-42-0008,2023-04-23,0.3845924603174603,0.2177484126984127
ROS1-43-0019,2023-04-23,0.5712019762845849,0.3850122529644269
ROS1-49-0007,2023-04-23,0.8290710317460318,0.639754761904762
ROS1-15-0014,2023-04-23,0.4769507936507937,0.2975587301587302
ROS1-19-0022,2023-04-23,0.5968782608695651,0.392794466403162
ROS1-20-0007,2023-04-23,0.5250577075098813,0.2853861660079052
ROS1-21-0034,2023-04-23,0.5641384920634921,0.36393214285714287
ROS1-22-0032,2023-04-23,0.6999829365079366,0.42857738095238096
ROS1-25-0016,2023-04-23,0.4287988095238095,0.20811031746031747
ROS1-26-0006,2023-04-23,0.69540790513834,0.4717296442687747
ROS1-27-0004,2023-04-23,0.621222619047619,0.37682380952380956
ROS1-28-0029,2023-04-23,0.47278928571428575,0.2234579365079365
ROS1-30-0006,2023-04-23,0.51339209486166,0.29793003952569175
ROS1-31-0038,2023-04-23,0.8125565217391304,0.56310395256917
ROS1-33-0010,2023-04-23,0.6910035714285714,0.4779428571428571
ROS1-36-0019,2023-04-23,0.8416575396825398,0.6411353174603175
ROS1-01-0031,2023-04-23,0.7108375494071147,0.3714209486166008
ROS1-07-0018,2023-04-23,0.5357723320158102,0.3229932806324111
ROS1-13-0013,2023-04-23,0.7137964426877471,0.46665652173913047
ROS1-15-0003,2023-04-23,0.3709729083665339,0.14787131474103588
ROS1-16-0006,2023-04-23,0.6360873015873016,0.3685376984126985
ROS1-18-0030,2023-04-23,0.35605198412698413,0.1665472222222222
ROS1-19-0037,2023-04-23,0.3521853174603175,0.19895079365079363
ROS1-21-0043,2023-04-23,0.41339762845849803,0.20553873517786564
ROS1-22-0026,2023-04-23,0.49325555555555556,0.1939559523809524
ROS1-24-0006,2023-04-23,0.8915313492063494,0.7531892857142858
ROS1-25-0023,2023-04-23,0.4064786561264823,0.1967632411067194
ROS1-26-0036,2023-04-23,0.6110916666666666,0.34626666666666667
ROS1-27-0021,2023-04-23,0.324800790513834,0.17405928853754937
ROS1-28-0030,2023-04-23,0.6900071146245059,0.35184347826086954
ROS1-29-0008,2023-04-23,0.2857,0.1532
ROS1-30-0013,2023-04-23,0.8351035714285714,0.6674186507936507
ROS1-31-0028,2023-04-23,0.7595936507936508,0.5755345238095239
ROS1-32-0015,2023-04-23,0.6756712598425197,0.41574212598425203
ROS1-33-0009,2023-04-23,0.7745380952380955,0.51105
ROS1-34-0003,2023-04-23,0.6964996031746031,0.3990234126984128
ROS1-36-0014,2023-04-23,0.7725940476190477,0.5367591269841271
ROS1-37-0012,2023-04-23,0.8559666666666665,0.6638099206349205
ROS1-38-0001,2023-04-23,0.7584781746031747,0.5069543650793652
ROS1-42-0000,2023-04-23,0.8283210317460319,0.6163761904761905
ROS1-43-0006,2023-04-23,0.6372115079365079,0.41169404761904765
ROS1-49-0003,2023-04-23,0.5942752988047809,0.4018087649402391
ROS1-15-0006,2023-04-23,0.3383162698412699,0.10728571428571429
ROS1-18-0024,2023-04-23,0.559711462450593,0.3452189723320158
ROS1-19-0016,2023-04-23,0.4839575396825397,0.31131190476190473
ROS1-21-0036,2023-04-23,0.7198059523809525,0.44341309523809525
ROS1-22-0006,2023-04-23,0.3819444444444444,0.19043055555555555
ROS1-24-0034,2023-04-23,0.7774623015873016,0.5581380952380953
ROS1-25-0002,2023-04-23,0.8401571428571428,0.6395380952380952
ROS1-26-0040,2023-04-23,0.7141723320158103,0.5205790513833992
ROS1-27-0005,2023-04-23,0.5767747035573123,0.34063517786561265
ROS1-28-0013,2023-04-23,0.7000147410358566,0.39301593625498005
ROS1-30-0014,2023-04-23,0.85995,0.699888492063492
ROS1-31-0021,2023-04-23,0.6328626984126985,0.3831888888888889
ROS1-32-0006,2023-04-23,0.554918253968254,0.2882003968253969
ROS1-33-0008,2023-04-23,0.5826113074204947,0.3682971731448763
ROS1-34-0005,2023-04-23,0.6945276679841899,0.41497905138339924
ROS1-36-0005,2023-04-23,0.6739660079051384,0.3830928853754941
ROS1-37-0019,2023-04-23,0.6270501992031874,0.4166378486055778
ROS1-38-0007,2023-04-23,0.39230948616600797,0.2293909090909091
ROS1-42-0016,2023-04-23,0.7750932806324111,0.5183237154150198
ROS1-43-0016,2023-04-23,0.23036877470355732,0.09204901185770752
ROS1-49-0012,2023-04-23,0.6697670634920635,0.44340119047619053
ROS1-18-0009,2023-04-23,0.3534988095238095,0.18765515873015876
ROS1-21-0000,2023-04-23,0.3707909448818898,0.17135590551181104
ROS1-24-0023,2023-04-23,0.7645960317460316,0.5987884920634922
ROS1-25-0027,2023-04-23,0.5276515873015873,0.3060920634920635
ROS1-01-0005,2023-04-23,0.8187363636363638,0.5639545454545454
ROS1-07-0005,2023-04-23,0.699295275590551,0.6111429133858267
ROS1-08-0022,2023-04-23,0.7984592885375494,0.5715296442687746
ROS1-13-0005,2023-04-23,0.8552007936507936,0.6482142857142859
ROS1-14-0002,2023-04-23,0.8293769841269841,0.6285119047619049
ROS1-15-0022,2023-04-23,0.7203349206349208,0.4266365079365079
ROS1-16-0004,2023-04-23,0.5788205533596837,0.24360592885375495
ROS1-18-0027,2023-04-23,0.9126857142857143,0.8420428571428572
ROS1-19-0012,2023-04-23,0.7680277777777778,0.5991277777777777
ROS1-20-0038,2023-04-23,0.7308249011857707,0.4503778656126482
ROS1-21-0003,2023-04-23,0.805098015873016,0.5426142857142858
ROS1-22-0014,2023-04-23,0.7093339920948617,0.424892885375494
ROS1-24-0030,2023-04-23,0.32673675889328063,0.19683794466403165
ROS1-25-0012,2023-04-23,0.4727320158102768,0.24293083003952573
ROS1-26-0018,2023-04-23,0.32286956521739135,0.15989446640316207
ROS1-27-0019,2023-04-23,0.7640434782608696,0.5190213438735177
ROS1-28-0002,2023-04-23,0.7824624505928853,0.5120154150197628
ROS1-29-0003,2023-04-23,0.3559090909090909,0.17436719367588932
ROS1-30-0002,2023-04-23,0.6970738095238096,0.44521349206349203
ROS1-31-0022,2023-04-23,0.5845766798418972,0.3734411067193676
ROS1-32-0025,2023-04-23,0.712934126984127,0.46573849206349205
ROS1-33-0020,2023-04-23,0.7827904761904763,0.5426722222222222
ROS1-36-0007,2023-04-23,0.8821652173913044,0.7621750988142293
ROS1-37-0031,2023-04-23,0.8758678571428572,0.7117460317460318
ROS1-38-0004,2023-04-23,0.7681513833992094,0.5875339920948617
ROS1-42-0010,2023-04-23,0.7416328063241107,0.4988545454545455
ROS1-43-0026,2023-04-23,0.8787256916996049,0.6826715415019764
ROS1-44-0000,2023-04-23,0.7312391304347825,0.5447114624505929
ROS1-49-0001,2023-04-23,0.7634055335968379,0.5266577075098815
ROS1-50-0003,2023-04-23,0.8410607142857143,0.7587218253968255
ROS1-01-0044,2023-04-23,0.6245583333333332,0.3411007936507936
ROS1-07-0020,2023-04-23,0.760979365079365,0.5851416666666667
ROS1-08-0025,2023-04-23,0.8566869047619048,0.7008714285714286
ROS1-13-0000,2023-04-23,0.8664747035573123,0.740012252964427
ROS1-14-0009,2023-04-23,0.6099604743083004,0.3522324110671937
ROS1-15-0013,2023-04-23,0.8027980079681274,0.48601513944223107
ROS1-18-0014,2023-04-23,0.5219383399209486,0.31322727272727274
ROS1-19-0004,2023-04-23,0.6169948616600791,0.3964316205533597
ROS1-20-0017,2023-04-23,0.5970845238095238,0.34441269841269845
ROS1-21-0010,2023-04-23,0.8170329365079365,0.5565559523809523
ROS1-22-0022,2023-04-23,0.6781130952380952,0.37517738095238096
ROS1-24-0024,2023-04-23,0.661595256916996,0.4872296442687747
ROS1-25-0018,2023-04-23,0.45517817460317456,0.2685587301587302
ROS1-26-0030,2023-04-23,0.7462257936507937,0.44116825396825404
ROS1-27-0013,2023-04-23,0.7993135458167331,0.5536306772908367
ROS1-28-0015,2023-04-23,0.7208821428571429,0.41295555555555563
ROS1-29-0005,2023-04-23,0.756102380952381,0.5137369047619047
ROS1-30-0015,2023-04-23,0.7587828685258965,0.5014701195219123
ROS1-31-0033,2023-04-23,0.8845,0.7288901185770751
ROS1-32-0029,2023-04-23,0.7808019762845848,0.5260624505928853
ROS1-33-0013,2023-04-23,0.833923015873016,0.5657031746031748
ROS1-36-0006,2023-04-23,0.6783350597609562,0.42849163346613545
ROS1-37-0046,2023-04-23,0.6411777777777778,0.47997420634920634
