cell_id,date,era5_temp_c,era5_precip_mm
38.3_47.2,2017-04-01,5.462194697062216,0.5308091640472412
38.3_47.3,2017-04-01,5.3341022491455305,0.8204132318496704
38.4_47.5,2017-04-01,5.1746784210205305,0.4326552152633667
38.5_47.3,2017-04-01,5.258093134562216,0.570252537727356
38.6_47.2,2017-04-01,5.444535191853845,0.2071857452392578
38.7_46.8,2017-04-01,5.5543170928955305,0.0
38.7_47.2,2017-04-01,5.455114618937216,0.10479986667633057
38.9_47.3,2017-04-01,5.2017780303955305,0.003948807716369629
38.9_47.5,2017-04-01,4.956009801228845,0.01753866672515869
39.0_46.8,2017-04-01,5.5518756866455305,0.0
39.1_46.9,2017-04-01,5.525915400187216,0.0
39.1_47.3,2017-04-01,5.254431025187216,0.004589557647705078
39.1_47.7,2017-04-01,4.2811237335205305,0.11713802814483643
39.2_46.7,2017-04-01,5.646683629353845,0.0
39.2_46.8,2017-04-01,5.522253290812216,0.0
39.2_46.9,2017-04-01,5.500199254353845,0.0
39.3_47.8,2017-04-01,3.789831415812216,0.4163086414337158
39.4_47.3,2017-04-01,5.1893268585205305,0.007018446922302246
39.5_47.0,2017-04-01,5.570023473103845,0.0
39.6_47.1,2017-04-01,5.599320348103845,0.0011622905731201172
39.6_47.7,2017-04-01,4.068640009562216,0.8545219898223877
39.7_47.0,2017-04-01,5.5523639678955305,7.450580596923828E-5
39.7_47.4,2017-04-01,4.780309931437216,0.19180774688720703
39.9_48.0,2017-04-01,3.002640660603845,0.5971342325210571
39.9_48.9,2017-04-01,3.580521519978845,0.27185678482055664
40.0_48.7,2017-04-01,3.1697956085205305,0.2100616693496704
40.1_48.6,2017-04-01,3.124222691853845,0.20518898963928223
40.2_46.7,2017-04-01,5.582556025187216,0.008881092071533203
40.2_47.0,2017-04-01,5.424597040812216,0.0060498714447021484
40.2_48.0,2017-04-01,3.030472691853845,0.5454570055007935
40.2_49.6,2017-04-01,2.7200885772705305,0.75550377368927
40.3_46.7,2017-04-01,5.524206415812216,0.013247132301330566
40.3_47.6,2017-04-01,4.498978551228845,0.5546808242797852
40.3_48.5,2017-04-01,3.0076862335205305,0.1926720142364502
40.3_48.7,2017-04-01,3.0264850616455305,0.24181604385375977
40.3_48.9,2017-04-01,2.9849811553955305,0.31988322734832764
40.4_47.0,2017-04-01,5.444046910603845,0.03552436828613281
40.4_48.7,2017-04-01,2.9771686553955305,0.25025010108947754
40.4_49.2,2017-04-01,3.018753941853845,0.4840940237045288
40.5_49.3,2017-04-01,3.0606647491455305,0.5722492933273315
40.5_49.4,2017-04-01,2.822546259562216,0.6506145000457764
40.6_47.4,2017-04-01,5.2779499053955305,0.13771653175354004
40.6_47.8,2017-04-01,3.687455113728845,0.4199296236038208
40.6_48.3,2017-04-01,3.057165400187216,0.16313791275024414
40.6_48.5,2017-04-01,2.725052769978845,0.1741945743560791
40.6_48.6,2017-04-01,2.631058629353845,0.2114623785018921
40.6_49.4,2017-04-01,2.683548863728845,0.6854981184005737
40.6_49.6,2017-04-01,2.4776569366455305,0.837668776512146
40.7_47.2,2017-04-01,5.5169635772705305,0.05091726779937744
40.7_47.8,2017-04-01,3.736852900187216,0.32961368560791016
40.7_47.9,2017-04-01,3.377966181437216,0.3045201301574707
40.7_48.0,2017-04-01,3.206986363728845,0.25303661823272705
40.7_48.4,2017-04-01,2.7759967803955305,0.1488029956817627
40.8_46.7,2017-04-01,5.200475947062216,1.1185705661773682
40.8_47.0,2017-04-01,5.317337926228845,0.26454031467437744
40.8_47.4,2017-04-01,5.223343785603845,0.14472007751464844
40.8_48.4,2017-04-01,2.692663447062216,0.134199857711792
40.8_48.9,2017-04-01,2.793168004353845,0.3764927387237549
40.8_49.0,2017-04-01,2.646032587687216,0.44818222522735596
40.8_49.7,2017-04-01,2.222448603312216,0.9472668170928955
40.9_46.3,2017-04-01,5.114701207478845,0.4673004150390625
40.9_46.4,2017-04-01,5.185501988728845,0.9579360485076904
40.9_46.5,2017-04-01,5.065140660603845,1.572147011756897
40.9_46.7,2017-04-01,5.144567743937216,1.1861920356750488
40.9_49.5,2017-04-01,2.385046259562216,0.8440762758255005
41.0_46.6,2017-04-01,5.0672565460205305,1.2713968753814697
41.0_46.8,2017-04-01,5.103796259562216,0.9691417217254639
41.0_47.3,2017-04-01,5.2037311553955305,0.15200674533843994
41.0_48.2,2017-04-01,2.992386754353845,0.08150935173034668
41.1_47.0,2017-04-01,5.391800816853845,0.2980232238769531
41.1_47.7,2017-04-01,4.102005894978845,0.21822750568389893
41.1_47.9,2017-04-01,3.273229853312216,0.14303624629974365
41.1_48.4,2017-04-01,2.627233759562216,0.09815394878387451
