anon_polygon_id,date,landsat_ndvi,landsat_evi,landsat_ndwi
ROS1-49-0004,2016-04-10,0.47424851012773367,0.28653477925549137,-0.4923782489537853
ROS1-43-0019,2016-04-10,0.5848597724215443,0.3808532282320313,-0.5721930172761109
ROS1-49-0007,2016-04-10,0.3835114132555135,0.23236982026524228,-0.453663363918672
ROS1-43-0019,2016-05-28,0.3822074544291809,0.19571905235057743,-0.4013339201717583
ROS1-49-0004,2016-06-13,0.39222306020409986,0.23311089855643943,-0.4700576813021985
ROS1-43-0019,2016-06-13,0.33968158390335623,0.22625188939560045,-0.4143518140003083
ROS1-49-0007,2016-06-13,0.3695059594683695,0.21465762753156037,-0.4541917829016982
ROS1-49-0004,2016-06-29,0.2875750207070342,0.171257025068481,-0.39704147447419896
ROS1-43-0019,2016-06-29,0.26795589196485115,0.16193976767532411,-0.3650600385627531
ROS1-49-0007,2016-06-29,0.2875282371800327,0.16677542543158988,-0.40418940519953794
ROS1-49-0004,2016-07-15,0.31196812007341684,0.17706298754434996,-0.40454989034327665
ROS1-43-0019,2016-07-15,0.2856319342860598,0.1698967789932013,-0.3667293942513844
ROS1-49-0007,2016-07-15,0.30920991081017185,0.1738965892466785,-0.40706675762904004
ROS1-49-0004,2016-07-31,0.33577310862750326,0.1982382274156725,-0.3995590057823718
ROS1-43-0019,2016-07-31,0.25597930970738547,0.1573784530133804,-0.33047451585301485
ROS1-49-0007,2016-07-31,0.2598558067799477,0.14927537840642655,-0.34612133751424945
ROS1-49-0004,2016-08-16,0.2853136830480343,0.16404960203240795,-0.3820391195736278
ROS1-43-0019,2016-08-16,0.23498053088126558,0.1377243134298672,-0.3359263192141465
ROS1-49-0007,2016-08-16,0.24539249034508664,0.13474573429942388,-0.3633539677251957
ROS1-49-0004,2016-09-17,0.2292364456968791,0.14461356463682729,-0.3545252106218306
ROS1-43-0019,2016-09-17,0.19885934202764968,0.12261329166705243,-0.30854750021306554
ROS1-49-0007,2016-09-17,0.21724656557456098,0.12599350860111408,-0.3317122481785645
ROS1-49-0004,2016-10-03,0.2561754868044845,0.15574293553508334,-0.3513341728038154
ROS1-43-0019,2016-10-03,0.2650574626145286,0.1788220077284963,-0.34114065178600045
ROS1-49-0007,2016-10-03,0.22046796859634468,0.15478005513041052,-0.2945671098653786
ROS1-49-0004,2016-10-19,0.3403462026237723,0.19124395485435247,-0.3911987023553346
ROS1-43-0019,2016-10-19,0.41233661269949823,0.23842215780920495,-0.4494964444064854
ROS1-49-0007,2016-10-19,0.3308679540496914,0.16433920685485026,-0.3989281136161478
ROS1-42-0006,2016-04-10,0.17341437818445515,0.08471845380056016,-0.3171493922514012
ROS1-42-0008,2016-04-10,0.5208680483768855,0.3319765229625761,-0.5495661375092498
ROS1-43-0019,2016-04-10,0.5794256144416142,0.37769040457993763,-0.5685865121892384
ROS1-49-0007,2016-04-10,0.3861073257402316,0.23452491103462852,-0.45614376059296774
ROS1-42-0006,2016-04-26,0.15994063083506896,0.08757033881536282,-0.32249981230496333
ROS1-43-0019,2016-04-26,0.5944928427607311,0.4190114602367419,-0.6026781331568467
ROS1-49-0007,2016-04-26,0.43638586847674044,0.2967045849574501,-0.483356553504631
ROS1-42-0006,2016-05-28,0.1923026703557676,0.1469268057862469,-0.27632078751570155
ROS1-42-0008,2016-05-28,0.33449172812048483,0.21932815289561894,-0.382313789998146
ROS1-43-0019,2016-05-28,0.3829744641144661,0.19605080337601113,-0.4014428542430366
ROS1-42-0006,2016-06-13,0.18224815878552628,0.09949990847297245,-0.34427191973056215
ROS1-42-0008,2016-06-13,0.3251735885509852,0.2014564465287624,-0.3799845536827307
ROS1-43-0019,2016-06-13,0.3378487960612439,0.22443542914327083,-0.41252350655535747
ROS1-49-0007,2016-06-13,0.3674357392866379,0.21243656121556498,-0.4518176040418058
ROS1-42-0006,2016-06-29,0.12246092718691011,0.069687838424314,-0.2661780402877445
ROS1-42-0008,2016-06-29,0.25629960659550055,0.19741805758150477,-0.3372261116692402
ROS1-43-0019,2016-06-29,0.27078636422796426,0.1633481571879474,-0.3689807367037164
ROS1-49-0007,2016-06-29,0.28989313173581066,0.16849790879901178,-0.40530996128171526
ROS1-42-0006,2016-07-15,0.14440439987344642,0.09281864977996584,-0.29824436234313484
ROS1-42-0008,2016-07-15,0.394484392862601,0.25737589987832105,-0.45272613506589027
ROS1-43-0019,2016-07-15,0.2876179909628249,0.17060873318439929,-0.3708200288998685
ROS1-49-0007,2016-07-15,0.3088610461704991,0.1738623712930292,-0.4073152921005087
ROS1-42-0006,2016-07-31,0.1330434412087462,0.08468441610439696,-0.2842968081406331
ROS1-43-0019,2016-07-31,0.2543811224842102,0.15617918140190118,-0.32928227864776666
ROS1-49-0007,2016-07-31,0.25839069151455674,0.14795179154605423,-0.34548595626884343
ROS1-42-0006,2016-08-16,0.14491753313175823,0.09071607972339027,-0.29989626357700055
ROS1-42-0008,2016-08-16,0.3129217943063122,0.1959935107926078,-0.40255926615946674
ROS1-43-0019,2016-08-16,0.2363167957525573,0.13884395588130977,-0.33646380858866937
ROS1-49-0007,2016-08-16,0.2467698142783988,0.13595432108797706,-0.36221048941445744
ROS1-42-0006,2016-09-17,0.12731362094253315,0.07173595149750861,-0.271693990476541
ROS1-42-0008,2016-09-17,0.2363733740557554,0.1467132736965055,-0.35670940086271163
ROS1-43-0019,2016-09-17,0.1941662377195548,0.11989153270651111,-0.30653034602580087
ROS1-49-0007,2016-09-17,0.2158883029787272,0.12543662452791166,-0.32934491490424866
ROS1-42-0006,2016-10-03,0.13883222109744675,0.08293584266330935,-0.26077630132214435
ROS1-42-0008,2016-10-03,0.3482840666272096,0.22036812526738098,-0.40504523440486756
ROS1-43-0019,2016-10-03,0.27463839827251546,0.18073493323840484,-0.3610373100868544
ROS1-49-0007,2016-10-03,0.21371340954687087,0.1531531609345136,-0.28573011065848497
ROS1-42-0006,2016-10-19,0.38696503446722363,0.20829346350401054,-0.43933627224939287
ROS1-42-0008,2016-10-19,0.5048391807554432,0.29772752807686054,-0.5159425494097685
ROS1-43-0019,2016-10-19,0.4092191671958718,0.23889728038666871,-0.4525766379664537
ROS1-49-0007,2016-10-19,0.3338411343449872,0.16661655489999677,-0.40274125692918494
ROS1-31-0009,2016-04-01,0.4753441810549399,0.3286517210178747,-0.4731437114485033
ROS1-49-0004,2016-04-01,0.44023308800305083,0.2765975129701576,-0.4630660644254665
ROS1-37-0025,2016-04-01,0.21872488153882322,0.1226302870255992,-0.31472559687561363
ROS1-38-0002,2016-04-01,0.24568395971630058,0.13857642586851138,-0.3021267238639466
ROS1-42-0008,2016-04-01,0.4807172422027724,0.3181832928185036,-0.5119072336076526
ROS1-43-0019,2016-04-01,0.5527546344947407,0.23205835932142754,-0.5290186988290246
ROS1-31-0009,2016-04-17,0.7823583724323943,0.5455975279169654,-0.7233239063291391
ROS1-37-0049,2016-04-17,0.6255202839762818,0.3955859585843035,-0.5930063500859099
ROS1-49-0004,2016-04-17,0.5488061155823549,0.31290246079959383,-0.5546370192372276
ROS1-31-0024,2016-04-17,0.19398819175246787,0.09549492911263491,-0.31613220253069724
ROS1-37-0025,2016-04-17,0.23068838333829325,0.09692729958562575,-0.3214340456549773
ROS1-38-0002,2016-04-17,0.31303210104564566,0.13400320795280005,-0.38372312982888
ROS1-42-0008,2016-04-17,0.5251732614003185,0.3116705568087769,-0.5478479733653255
ROS1-43-0019,2016-04-17,0.5989229573401534,0.361993444545375,-0.5909994442401638
ROS1-49-0007,2016-04-17,0.43016248401217344,0.24626782867980146,-0.4909464302349904
ROS1-31-0038,2016-04-17,0.20551926639822124,0.07669970855318065,-0.2962192368296993
ROS1-31-0009,2016-05-03,0.8615259428374488,0.7789536985508587,-0.7829512940714664
ROS1-37-0025,2016-05-03,0.19723830114097166,0.09496648548872895,-0.33738601622617953
ROS1-38-0002,2016-05-03,0.19961784393490745,0.13023437654213119,-0.3244952033424545
ROS1-42-0008,2016-05-03,0.4687749925250679,0.2766643344780376,-0.5424526558233411
ROS1-43-0019,2016-05-03,0.521590407100948,0.26859089240151174,-0.5363382139794782
