anon_polygon_id,date,s2_ndvi,s2_evi,s2_ndwi
ROS1-24-0030,2025-04-01,0.1776761346877175,0.09626370989430616,-0.28975981773266024
ROS1-24-0023,2025-04-01,0.07118837751489804,0.08454130932738779,-0.10530581881368531
ROS1-18-0027,2025-04-01,0.16835010226609143,0.07715829105944355,-0.2766828566145321
ROS1-24-0030,2025-04-01,0.1776802341789658,0.08895601358272258,-0.3275517459619771
ROS1-24-0024,2025-04-01,0.5357263741910225,0.15882737687141987,-0.5005317503806627
ROS1-19-0018,2025-04-01,0.1324808448304461,0.05732408332816869,-0.2044908082884457
ROS1-24-0018,2025-04-01,0.43963988102057316,0.2900425527505194,-0.4478427079751093
ROS1-19-0012,2025-04-01,0.5299768191683538,0.36197031248970973,-0.49435508768605274
ROS1-25-0002,2025-04-01,0.7628906058705577,0.6021943309077542,-0.6237439532326888
ROS1-24-0023,2025-04-01,0.0611791324051951,0.07213787875087742,-0.0973446965063301
ROS1-30-0002,2025-04-01,0.16096380680782818,0.24343299235159152,-0.16504726397373
ROS1-30-0015,2025-04-01,0.3850809409651393,0.1981069162325737,-0.44807733175474157
ROS1-25-0018,2025-04-01,0.17662704380339872,0.10523544733372682,-0.27194115604752056
ROS1-32-0029,2025-04-01,0.28579077370367445,0.20604785270752327,-0.31679167257698904
ROS1-21-0003,2025-04-01,0.08874126388156649,0.07554089152506403,-0.06971756594960232
ROS1-30-0015,2025-04-01,0.3874085901624552,0.20039458008224575,-0.4473752482376616
ROS1-07-0005,2025-04-01,0.5597205472432477,0.2885105694342016,-0.4859419706537776
ROS1-13-0005,2025-04-01,0.34488055010328117,0.30841630336709586,-0.29915544621285595
ROS1-07-0005,2025-04-01,0.581861124788422,0.28863192462082504,-0.5157673509151744
ROS1-24-0030,2025-04-01,0.1750456396608192,0.08776346885046148,-0.2896390373378698
ROS1-19-0016,2025-04-01,0.24721261053440988,0.1792384456709595,-0.27415553809897875
ROS1-24-0034,2025-04-01,0.41861741156029486,0.21387210379823732,-0.46485367902854613
ROS1-18-0009,2025-04-01,0.18249696721373412,0.0795581684053253,-0.30892252549472626
ROS1-24-0023,2025-04-01,0.15024724632128092,0.08560646102263857,-0.2752150962005463
ROS1-18-0027,2025-04-01,0.1673583311004541,0.07057247094806599,-0.2893576733685456
ROS1-24-0030,2025-04-01,0.17823877718072662,0.07954106912138455,-0.34551173028489973
ROS1-24-0024,2025-04-01,0.6865446090439554,0.40282200007266894,-0.6277787018421325
ROS1-19-0018,2025-04-01,0.1775133018778688,0.060395753472554,-0.2780492614660857
ROS1-24-0018,2025-04-01,0.5018657959096161,0.15060966557289476,-0.5166675607182238
ROS1-25-0027,2025-04-01,0.543040047578191,0.2903788621457513,-0.5168068096664696
ROS1-19-0012,2025-04-01,0.5745982697976441,0.2693489876837108,-0.5385837321322011
ROS1-25-0012,2025-04-01,0.10809332422927694,0.06303101095890004,-0.18632212241782353
ROS1-19-0004,2025-04-01,0.32323481627208756,0.1303503988535785,-0.3417137724924819
ROS1-20-0026,2025-04-01,0.2647305002594165,0.27122161883995216,-0.2504420535905256
ROS1-25-0002,2025-04-01,0.8660011026554248,0.5371464239004946,-0.7015542580352288
ROS1-24-0023,2025-04-01,0.14874762472697617,0.08357822225723946,-0.27969373137195985
ROS1-25-0032,2025-04-01,0.4087789018547319,0.14570011938600191,-0.38353366178135617
ROS1-25-0018,2025-04-01,0.2065381988041744,0.057602563702384396,-0.3549494741063396
ROS1-15-0022,2025-04-01,0.36818268436418783,0.22455631172091392,-0.34109389256350175
ROS1-21-0000,2025-04-01,0.05894868067452686,0.03945800456722932,-0.06094777025760802
ROS1-20-0038,2025-04-01,0.208295223367801,0.16185459554517193,-0.15973689399004756
ROS1-20-0026,2025-04-01,0.28568406753442677,0.265303763520834,-0.28005996544831935
ROS1-01-0005,2025-04-02,0.20448085703001406,0.09035967282056338,-0.26889965490418977
ROS1-01-0009,2025-04-02,0.24397283633920144,0.0798180936814437,-0.37538307573452084
