anon_polygon_id,date,s2_ndvi,s2_evi,s2_ndwi
ROS1-24-0030,2020-04-02,0.15408758033178893,0.9235041203869574,-0.16982275412816236
ROS1-19-0016,2020-04-02,0.2121132608217499,0.11763600898759738,-0.27898155778598555
ROS1-24-0034,2020-04-02,0.4870131270712425,0.3505543649626658,-0.49802171065055006
ROS1-18-0009,2020-04-02,0.46736776490058746,0.27000837377994674,-0.4975791758129308
ROS1-24-0023,2020-04-02,0.8408913568671961,0.5829554438828956,-0.7897206529717549
ROS1-18-0027,2020-04-02,0.17082613407621497,0.09679413259471038,-0.2952302435652353
ROS1-24-0030,2020-04-02,0.16769012753897022,0.6488363592055558,-0.1840970780775986
ROS1-18-0014,2020-04-02,0.6900656318283797,0.5170780210491909,-0.6249205110883762
ROS1-24-0024,2020-04-02,0.211326763965457,0.10483647502647567,-0.3307156272375107
ROS1-19-0018,2020-04-02,0.16011243235000985,0.0850485532474294,-0.23951728396087402
ROS1-24-0018,2020-04-02,0.5293968627222135,0.34617117299870775,-0.5365102499317078
ROS1-25-0027,2020-04-02,0.18954051038555383,0.08332814228612538,-0.32689114718834783
ROS1-19-0012,2020-04-02,0.6917414781109305,0.48201958744562634,-0.6583854038463337
ROS1-25-0012,2020-04-02,0.824209864989481,0.5745322768579988,-0.7592098969192023
ROS1-25-0002,2020-04-02,0.3288142560188628,0.17415887924654394,-0.40819457443963797
ROS1-30-0014,2020-04-02,0.6676835154516252,0.44939030187348106,-0.634513373856012
ROS1-24-0023,2020-04-02,0.8406421334040098,0.5874495412912383,-0.7871823688864177
ROS1-30-0002,2020-04-02,0.7546658850144216,0.4867043919481082,-0.716412193758817
ROS1-30-0015,2020-04-02,0.3812901329570056,0.18608232630468247,-0.4553405736061306
ROS1-36-0006,2020-04-02,0.7659070119773351,0.5383461549010332,-0.7071585457039702
ROS1-37-0046,2020-04-02,0.20143981564124847,0.10363138591212906,-0.36920883119245645
ROS1-25-0032,2020-04-02,0.32536622595468995,0.17322824560803907,-0.4086325577664553
ROS1-26-0040,2020-04-02,0.1753365759836267,0.08231292676270222,-0.27456423862530405
ROS1-31-0021,2020-04-02,0.6618683652006779,0.4075024977852986,-0.6389454144669213
ROS1-32-0006,2020-04-02,0.5956353827039486,0.34261686978123695,-0.5822348937992229
ROS1-38-0007,2020-04-02,0.7462185717074572,0.49513305077099634,-0.7057225360171003
ROS1-31-0022,2020-04-02,0.17905504970649483,0.08231735494807609,-0.32613080782625553
ROS1-37-0031,2020-04-02,0.24549138772978452,0.15480788324927133,-0.363699941169337
ROS1-25-0018,2020-04-02,0.7106230962673064,0.533561140157088,-0.6747081509420882
ROS1-31-0033,2020-04-02,0.21099058585752445,0.0896628732504416,-0.3543361074211673
ROS1-32-0029,2020-04-02,0.5604161567214474,0.32640037180278403,-0.5746054056810713
ROS1-37-0046,2020-04-02,0.20092181424056696,0.10307335729631484,-0.3693316820075546
ROS1-20-0038,2020-04-02,0.28536347580600563,0.1460371415594705,-0.376571582831067
ROS1-21-0003,2020-04-02,0.763948555793463,0.5622896556043558,-0.695331967275934
ROS1-26-0018,2020-04-02,0.7687390464683319,0.5609010536655576,-0.7091991071264315
ROS1-26-0030,2020-04-02,0.19678081281911594,0.08641493147054566,-0.31158836488176095
ROS1-27-0013,2020-04-02,0.6646676311726682,0.4425463575069174,-0.6428842241636629
ROS1-28-0013,2020-04-02,0.5682302949055293,0.34438586217840983,-0.5641694697269243
ROS1-28-0015,2020-04-02,0.5928098529523603,0.3661436589824714,-0.5766722971534667
ROS1-29-0003,2020-04-02,0.18294196180311223,0.05690685404474868,-0.28500431261810727
ROS1-27-0005,2020-04-02,0.2655237985593956,0.1428006686359412,-0.35443571078577363
ROS1-32-0006,2020-04-02,0.5963624303052477,0.34274535954684465,-0.5832840926321728
ROS1-33-0008,2020-04-02,0.34980615818573696,0.20617310544947634,-0.4189333740454534
ROS1-32-0025,2020-04-02,0.19324458937914268,0.12659183464446708,-0.3324705986929174
ROS1-26-0030,2020-04-02,0.1941598744804313,0.08657997101966147,-0.3040577171325711
ROS1-28-0013,2020-04-02,0.5937211677671141,0.35235586497557503,-0.5913916762040932
ROS1-34-0005,2020-04-02,0.1740123472495005,0.0648864184651897,-0.32376059533996604
ROS1-27-0019,2020-04-02,0.1981989442633698,0.09516482338809981,-0.3151938761764335
ROS1-28-0002,2020-04-02,0.41904446272359164,0.2283833584196344,-0.46621728962020154
ROS1-33-0020,2020-04-02,0.531707095205407,0.31184453924772415,-0.547943282115494
ROS1-28-0015,2020-04-02,0.6191848346608053,0.37476692815530604,-0.6038936272094017
ROS1-33-0013,2020-04-02,0.16731436365880623,0.06467651318092242,-0.3192486001919873
ROS1-31-0021,2020-04-02,0.6591804667255118,0.41278498060481406,-0.6315011441048782
ROS1-36-0005,2020-04-02,0.17985502126025266,0.07947487852179368,-0.3244789034518616
ROS1-37-0019,2020-04-02,0.4140675339877561,0.2661234257972283,-0.48937214346554414
ROS1-42-0016,2020-04-02,0.169946458373713,0.07614786704691102,-0.3148374468554529
ROS1-36-0007,2020-04-02,0.20354621656797633,0.11016296689832417,-0.35216997982494064
ROS1-42-0010,2020-04-02,0.1969466713749282,0.10320822718313424,-0.3100499590014085
ROS1-30-0015,2020-04-02,0.377878948458768,0.18732068697969087,-0.4462750687642318
ROS1-36-0006,2020-04-02,0.7625840365326852,0.5438167098283992,-0.7005184476694521
ROS1-37-0046,2020-04-02,0.1988629272253703,0.10367307225128472,-0.3616943083368659
ROS1-42-0009,2020-04-02,0.17831009001391038,0.08633739169139881,-0.33569336664275845
ROS1-31-0021,2020-04-02,0.6607608283021276,0.40958909777150637,-0.6358647824754805
ROS1-38-0007,2020-04-02,0.74501271825878,0.49756425832729334,-0.7028343824722827
ROS1-37-0031,2020-04-02,0.24395161140953528,0.15475707044466888,-0.3608074927368901
ROS1-38-0004,2020-04-02,0.1740019086830729,0.08051701267228341,-0.3418741321992457
ROS1-43-0026,2020-04-02,0.17746439211002515,0.08524240172995286,-0.34605671390885173
ROS1-44-0000,2020-04-02,0.17802754544391156,0.08371242837298234,-0.3491994784200641
ROS1-37-0046,2020-04-02,0.20040140807269374,0.1034797946026412,-0.3664181350073453
