anon_polygon_id,date,s2_ndvi,s2_evi,s2_ndwi
ROS1-30-0004,2020-04-02,0.8593107143854123,0.7218334316852164,-0.8051993207212901
ROS1-36-0004,2020-04-02,0.54700384534726,0.3219214740768233,-0.5276194483448264
ROS1-26-0004,2020-04-02,0.4181907621271228,0.22178418975971684,-0.4633898973417694
ROS1-31-0020,2020-04-02,0.19595231457268164,0.09218339808921365,-0.3545758311678775
ROS1-29-0001,2020-04-02,0.5178885876087532,0.28178373877032087,-0.526655066369088
ROS1-32-0008,2020-04-02,0.1779960987089064,0.07558809241838936,-0.3097930051648636
ROS1-33-0007,2020-04-02,0.3334473782496182,0.17663995756893566,-0.40336662154696173
ROS1-27-0027,2020-04-02,0.19394466219627232,0.08505200903885068,-0.33569713396029466
ROS1-28-0023,2020-04-02,0.6751605300472585,0.4208461671324948,-0.6474384285369572
ROS1-33-0007,2020-04-02,0.349290150020443,0.17640740834075894,-0.4397273928496098
ROS1-30-0004,2020-04-02,0.8582308731214031,0.7300020992516824,-0.8008412501825852
ROS1-36-0004,2020-04-02,0.5436857814063082,0.3250947599797674,-0.5201176504997422
ROS1-31-0020,2020-04-02,0.1943669606977056,0.0920596293033194,-0.35084417290516356
ROS1-37-0020,2020-04-02,0.20085542755101765,0.09072375139144859,-0.3470468430016054
ROS1-43-0027,2020-04-02,0.17835071933870633,0.07916994826748068,-0.347119067003589
ROS1-42-0015,2020-04-02,0.18041615966236826,0.0913096495196638,-0.3257942431412138
ROS1-49-0013,2020-04-02,0.17480303169820718,0.08203032331880876,-0.33974103960553725
ROS1-01-0036,2020-04-03,0.195456272963445,0.07507457263183577,-0.287507200059971
ROS1-01-0045,2020-04-03,0.6260162517405028,0.42716807884642205,-0.5874295173719545
ROS1-02-0007,2020-04-03,0.31768260981395374,0.1587083858722987,-0.36241228429153427
ROS1-06-0000,2020-04-03,0.18383579535226557,0.07739498967605969,-0.29161499376730937
