anon_polygon_id,date,s2_ndvi,s2_evi,s2_ndwi
ROS1-30-0004,2021-04-02,0.16663963834892473,0.12862978776296907,-0.23170231565084448
ROS1-26-0004,2021-04-02,0.14390546473119709,0.10010637779244559,-0.21892101063059072
ROS1-31-0020,2021-04-02,0.08406800778745167,0.10644569757651293,-0.11701985651030959
ROS1-29-0001,2021-04-02,0.1419708474754758,0.06988849447419213,-0.2753053186345531
ROS1-33-0007,2021-04-02,0.03356459033249546,0.042303583412412214,-0.08462862821689715
ROS1-27-0027,2021-04-02,0.17268723155749668,0.07210460210202844,-0.29813515773954463
ROS1-28-0023,2021-04-02,0.12990892164353443,0.09989460717735368,-0.1853646031965612
ROS1-33-0007,2021-04-02,0.029304194834799752,0.03667269095996692,-0.06832106540492286
ROS1-30-0004,2021-04-02,0.16392966875103668,0.12965079570351526,-0.22578153199415574
ROS1-31-0020,2021-04-02,0.09308899892166454,0.10866932064318896,-0.13394844442867515
ROS1-01-0036,2021-04-03,0.014007458757356095,0.06846882786134414,-0.023384024539348812
ROS1-01-0045,2021-04-03,0.022819247940940215,0.15029547154065093,-0.03931631815910652
ROS1-02-0007,2021-04-03,0.011105055510668661,0.06924708851976315,-0.018059862732217605
ROS1-43-0027,2021-04-04,0.08491526363721838,0.056301439018712506,-0.1392636759436406
ROS1-42-0015,2021-04-04,0.12786294149016414,0.11846374493297981,-0.17213615344946304
ROS1-02-0007,2021-04-05,0.018407749208317364,0.11442284382819043,-0.024844240868709514
ROS1-08-0003,2021-04-05,0.023233612133192156,0.19371212905182028,-0.031345188867114626
ROS1-01-0036,2021-04-10,-0.006640091285077854,-0.002999077841145853,-0.087626104990014
ROS1-06-0000,2021-04-10,0.3112094395280236,0.14097681566112116,-0.46518335393489907
ROS1-27-0027,2021-04-10,0.05581887689368176,0.07002894001109412,-0.09182808341554494
ROS1-36-0004,2021-04-12,0.05992913996838966,0.19771127296983088,-0.06960731273369128
ROS1-32-0008,2021-04-12,0.12028375517010967,0.06437441208922134,-0.2119535453036875
ROS1-33-0007,2021-04-12,0.13408112875480122,0.0737801803590451,-0.24251114644715177
ROS1-27-0027,2021-04-12,0.16565787776399302,0.0759290238898681,-0.2768504458611775
ROS1-28-0023,2021-04-12,0.1895433905310478,0.09557278096260283,-0.27259378552481994
ROS1-33-0007,2021-04-12,0.1350407979985005,0.07420575493630464,-0.24463661530829847
ROS1-36-0004,2021-04-12,0.05899777956643859,0.20091119442924804,-0.06762056345145026
ROS1-43-0027,2021-04-12,0.1615914375926571,0.0939839348597988,-0.2735038460931688
ROS1-49-0013,2021-04-12,0.17537855168859023,0.09645929238619261,-0.2948049247397466
ROS1-01-0036,2021-04-13,0.19632283069558962,0.07523083467848925,-0.31730760926075297
ROS1-01-0045,2021-04-13,0.12477492875219208,0.20399197958256968,-0.15906857550642498
ROS1-49-0013,2021-04-14,0.04013251204921552,0.12363114135300599,-0.05666854001681268
ROS1-01-0036,2021-04-15,0.19285043592335605,0.09464383490054944,-0.29405342622232244
ROS1-01-0045,2021-04-15,0.2758938350306498,0.17778163053816376,-0.35618113307767596
ROS1-02-0007,2021-04-15,0.29077952562348863,0.13652287662598994,-0.3104671197989824
ROS1-07-0002,2021-04-15,0.3999650080407252,0.2214540686625811,-0.41452196896972066
ROS1-07-0025,2021-04-15,0.1502249409146486,0.057043446804927796,-0.24477181982017968
ROS1-08-0003,2021-04-15,0.2785015076044487,0.1414608154146771,-0.3449407454164075
