anon_polygon_id,date,landsat_ndvi,landsat_evi,landsat_ndwi
ROS1-49-0013,2017-04-13,0.4119048229283655,0.24383436142365714,-0.4379738734283742
ROS1-49-0013,2017-04-29,0.4683997015097708,0.3023474605632076,-0.49210539065153225
ROS1-49-0013,2017-07-02,0.4548654940045873,0.2906873540821439,-0.4727322733524578
ROS1-49-0013,2017-08-03,0.24585758577464328,0.1670032351698078,-0.34144793125350686
ROS1-49-0013,2017-08-19,0.2274909164619059,0.1465274643774109,-0.345156757914346
ROS1-49-0013,2017-09-04,0.27850293845432694,0.16020684268529337,-0.3640629112446002
ROS1-49-0013,2017-09-20,0.3474809842508368,0.21950677813513442,-0.410715019212085
ROS1-42-0015,2017-04-13,0.6619338320060912,0.4266179462313698,-0.6397139243355868
ROS1-42-0015,2017-04-29,0.7889417243796375,0.6375502402822336,-0.7330591983681303
ROS1-42-0015,2017-07-02,0.2297388100085807,0.13323709880814508,-0.40397362763276057
ROS1-42-0015,2017-07-18,0.13928170399850165,0.11937060835985394,-0.30058487884490814
ROS1-42-0015,2017-08-19,0.12113503530371722,0.07614841679945022,-0.2513094684376897
ROS1-42-0015,2017-09-04,0.14221992738407477,0.07809527089484393,-0.2828284213349106
ROS1-42-0015,2017-09-20,0.12666316686846188,0.07426100647510914,-0.2733550602380403
ROS1-31-0020,2017-04-04,0.14916467403420997,0.07532634500851981,-0.2920736560117616
ROS1-37-0020,2017-04-04,0.3246520870829811,0.15008499185136392,-0.3981681919147373
ROS1-43-0027,2017-04-04,0.4785895802892401,0.29237524919662394,-0.5293455862884732
ROS1-49-0013,2017-04-04,0.3565908223189435,0.19182563030717362,-0.4249225988095509
ROS1-31-0020,2017-05-06,0.1838617666705615,0.09272477203027706,-0.32712186215674105
ROS1-37-0020,2017-05-06,0.8181077551487599,0.6405720450236924,-0.7469032640166795
ROS1-43-0027,2017-05-06,0.8515426128213169,0.6976887835469799,-0.7881448230807939
ROS1-49-0013,2017-05-06,0.48002722828661104,0.27961196043698056,-0.5265088899314608
ROS1-43-0027,2017-05-22,0.8815879122084612,0.6924207972217996,-0.8131953957123164
ROS1-49-0013,2017-05-22,0.4402568103884842,0.2850953013967342,-0.4664126532780025
ROS1-31-0020,2017-06-07,0.26028786466378134,0.15974463600822308,-0.35824907307318454
ROS1-37-0020,2017-06-07,0.7035472720688584,0.5230437671933608,-0.6670514821031561
ROS1-43-0027,2017-06-07,0.7606559430529524,0.5812326332400761,-0.7170126287447408
ROS1-49-0013,2017-06-07,0.4482006163891899,0.2746559205246285,-0.4754572766392993
ROS1-31-0020,2017-06-23,0.5368412801431377,0.4217537362724194,-0.5441888852242633
ROS1-49-0013,2017-06-23,0.4937819737223213,0.3425723693694096,-0.4913046042239857
ROS1-31-0020,2017-07-09,0.618834534765661,0.48823215624134964,-0.5951859893288682
ROS1-37-0020,2017-07-09,0.24657576725118627,0.14147922999657433,-0.39051415543109413
ROS1-49-0013,2017-07-09,0.42166454856696645,0.2784225776759946,-0.4696021846641149
ROS1-43-0027,2017-07-25,0.15044145370631606,0.11413977647670069,-0.314166544100626
ROS1-31-0020,2017-08-10,0.17032988769853313,0.10227416192508229,-0.3080165808769507
ROS1-37-0020,2017-08-10,0.16269808482825107,0.10647308967250309,-0.32506473713325196
ROS1-43-0027,2017-08-10,0.12535336132739308,0.09350494144788139,-0.2926290538338618
ROS1-49-0013,2017-08-10,0.26329796088323093,0.15561828091100038,-0.3777899624932439
ROS1-31-0020,2017-08-26,0.16611533540445816,0.09542641044383278,-0.31675299184288785
ROS1-37-0020,2017-08-26,0.1532765140136872,0.10120405667683535,-0.3050190092099904
ROS1-43-0027,2017-08-26,0.1218933243133908,0.0885596202463116,-0.2815756798892976
ROS1-49-0013,2017-08-26,0.2469187673115471,0.1484211081492169,-0.35831252512566614
ROS1-37-0020,2017-09-11,0.25418829320483394,0.13826512237479496,-0.3143044965037994
ROS1-43-0027,2017-09-11,0.14911624082768568,0.09926418172419757,-0.2712838177932713
ROS1-49-0013,2017-09-11,0.32119679061589607,0.1896153780232854,-0.3859023817142
ROS1-31-0020,2017-09-27,0.25344600122387595,0.19566800582723826,-0.3677183221313808
ROS1-49-0013,2017-09-27,0.3007370233897922,0.2150112447140159,-0.39829485678725857
ROS1-30-0004,2017-04-04,0.39192310555678067,0.23248910480607016,-0.4611078465931173
ROS1-36-0004,2017-04-04,0.3465329962788683,0.19234606636522406,-0.4280026603708341
ROS1-42-0015,2017-04-04,0.5500249992781863,0.336847562452709,-0.5999975486903361
ROS1-30-0004,2017-05-06,0.7467162345210484,0.5891563412437925,-0.6956977224010098
ROS1-36-0004,2017-05-06,0.5800527925179815,0.37403840154259455,-0.5640290964292255
ROS1-42-0015,2017-05-06,0.8600528169172541,0.6820397581879932,-0.7995729694418888
ROS1-42-0015,2017-06-07,0.7775679103983901,0.5784020644590957,-0.7398053159191129
ROS1-30-0004,2017-06-23,0.34581042249461463,0.27487172849616387,-0.4041545466994832
ROS1-42-0015,2017-06-23,0.43690000513752314,0.23324239721270842,-0.5063190531970145
ROS1-36-0004,2017-07-09,0.2888604646603475,0.23516713280384688,-0.37189431713392396
ROS1-42-0015,2017-07-09,0.170311426998181,0.1336778118112454,-0.3449447486634633
ROS1-30-0004,2017-07-25,0.13895858581828885,0.11117229924372053,-0.2940856080921347
ROS1-36-0004,2017-07-25,0.28668010912389147,0.17905373900011853,-0.4199926926783967
ROS1-42-0015,2017-07-25,0.12811065671852453,0.09865880670632982,-0.28043839288697353
ROS1-30-0004,2017-08-10,0.12705136534047762,0.10041816677210708,-0.2933710024735073
ROS1-36-0004,2017-08-10,0.27476465970199976,0.1603923090366275,-0.41181131494465817
ROS1-42-0015,2017-08-10,0.1380413819566153,0.06993145848461463,-0.29174859956976745
ROS1-30-0004,2017-08-26,0.1244781307378676,0.09416759747175377,-0.27807557926763665
ROS1-36-0004,2017-08-26,0.24111970288374424,0.13792724818450114,-0.3775109133267567
ROS1-42-0015,2017-08-26,0.12171938429821466,0.06755982125740757,-0.2554667624281574
ROS1-30-0004,2017-09-11,0.14070265453567035,0.0969795247540228,-0.25914598385935045
ROS1-36-0004,2017-09-11,0.2521415612615224,0.1416348870691237,-0.343891346767578
ROS1-42-0015,2017-09-11,0.13791806746159954,0.08191284742218578,-0.2778163512450292
ROS1-30-0004,2017-09-27,0.1136426807918234,0.07077074436574252,-0.22747413977894732
ROS1-42-0015,2017-09-27,0.13608984357383863,0.07814759847651023,-0.280115626846439
ROS1-30-0004,2017-10-13,0.0971337586090432,0.08166272567352069,-0.20377233410598883
ROS1-29-0001,2017-04-27,0.569321258376152,0.28385574279906545,-0.5980253381603114
ROS1-29-0001,2017-05-29,0.6988328575660477,0.3696946261055417,-0.6622077965882449
ROS1-29-0001,2017-06-14,0.582147674569043,0.36163595994844333,-0.5782450114890575
ROS1-29-0001,2017-07-16,0.299536388360814,0.15349237972678614,-0.41728702666097184
ROS1-29-0001,2017-08-01,0.17885856507577969,0.08960948240707099,-0.330748457405175
ROS1-29-0001,2017-08-17,0.17934585788996937,0.09918429675291755,-0.3051532842300475
ROS1-29-0001,2017-10-04,0.1963783540402968,0.08194113662024395,-0.327848619217012
ROS1-29-0001,2017-10-20,0.19819482155943016,0.08555833333070165,-0.3214726057538638
ROS1-27-0027,2017-04-11,0.14978125422356836,0.12955264500904567,-0.19509799170683276
ROS1-32-0008,2017-04-11,0.1953671963060895,0.08639445174092725,-0.30831545383059844
ROS1-33-0007,2017-04-11,0.1600204321115533,0.08695165829091217,-0.258690566909935
ROS1-27-0027,2017-04-27,0.2169255797517975,0.11977125082782103,-0.3532141210967731
ROS1-28-0023,2017-04-27,0.7885923825972118,0.483103527298906,-0.7369476047545654
ROS1-32-0008,2017-04-27,0.24969638872934408,0.14696836605382876,-0.37969200541849457
ROS1-33-0007,2017-04-27,0.17913549891893568,0.08756495319886266,-0.3193939078323575
ROS1-27-0027,2017-05-13,0.20551201355072107,0.1029116165561172,-0.3571902419156882
ROS1-28-0023,2017-05-13,0.8735129209345965,0.6188547125230758,-0.7940364021559293
ROS1-33-0007,2017-05-13,0.19534940717994595,0.08275636929133154,-0.3245750254514593
ROS1-27-0027,2017-05-29,0.22837642952165202,0.12424714089917244,-0.3610762941644136
ROS1-28-0023,2017-05-29,0.8866814659661039,0.6611447921836702,-0.812145313754571
ROS1-32-0008,2017-05-29,0.6614437241386505,0.47808343790128405,-0.6327751086591046
ROS1-33-0007,2017-05-29,0.2554803001387399,0.11972873430870404,-0.3612739619684106
ROS1-28-0023,2017-06-14,0.8478805177047211,0.6477376334632092,-0.7801570776821763
ROS1-27-0027,2017-06-30,0.36347969784328327,0.21468181726197538,-0.43330233298078064
ROS1-28-0023,2017-06-30,0.3306677576689251,0.2741511366003621,-0.4123335807458039
ROS1-32-0008,2017-06-30,0.3447127727709926,0.19444912463545153,-0.4382551507529907
ROS1-27-0027,2017-07-16,0.20183070009861648,0.09681881959060068,-0.3354419671732472
ROS1-28-0023,2017-07-16,0.19941159097544367,0.10923633786494966,-0.331615010572564
ROS1-32-0008,2017-07-16,0.20675377122604588,0.12462669309129869,-0.37443642984924225
ROS1-33-0007,2017-07-16,0.563797961455062,0.3522668889668356,-0.5466650740471934
ROS1-27-0027,2017-08-01,0.1846714785196364,0.08752343030026608,-0.3257273457535976
ROS1-28-0023,2017-08-01,0.16607779102711107,0.11514466493768397,-0.3271392421805389
ROS1-32-0008,2017-08-01,0.16408864080215685,0.12657390140704078,-0.3416805767860968
ROS1-33-0007,2017-08-01,0.4532837706268623,0.26894875235340415,-0.5213008520522997
ROS1-27-0027,2017-08-17,0.15680475488513315,0.07733539402282869,-0.2871633090232074
ROS1-28-0023,2017-08-17,0.1538471736669802,0.1087078563096966,-0.3142662593404779
ROS1-32-0008,2017-08-17,0.13392544526960562,0.10453871869555306,-0.30412515267500345
ROS1-33-0007,2017-08-17,0.23402084513234592,0.1391031752391305,-0.3969776351402698
ROS1-27-0027,2017-09-02,0.16439497384906898,0.08577874853572157,-0.2586069293308244
ROS1-28-0023,2017-09-02,0.16206298878045255,0.07400145145034297,-0.23573059809544294
ROS1-33-0007,2017-09-02,0.2131144481999046,0.12174777935333787,-0.34995298045422807
ROS1-27-0027,2017-09-18,0.2127669604707428,0.08264152354769938,-0.329754475126719
ROS1-28-0023,2017-09-18,0.22033179156234353,0.090794548011983,-0.31044903707489524
ROS1-32-0008,2017-09-18,0.19180442371706558,0.08723340686852597,-0.31358820097987733
ROS1-33-0007,2017-09-18,0.19341598850822173,0.09296196288870183,-0.3279607345142958
ROS1-27-0027,2017-10-04,0.4559759361885732,0.2158818357443147,-0.4823801710846574
ROS1-28-0023,2017-10-04,0.2492995825045853,0.09686870281565016,-0.3507166070703349
ROS1-32-0008,2017-10-04,0.15975370322066557,0.06893153598554368,-0.28533122171590825
ROS1-33-0007,2017-10-04,0.2740307497022583,0.1402361060364127,-0.38070255988080526
ROS1-26-0004,2017-04-11,0.39246284442370777,0.31074464817842057,-0.3795924609869466
ROS1-32-0008,2017-04-11,0.16753719654514665,0.0779009038908715,-0.24788907567412055
ROS1-26-0004,2017-04-27,0.74879260417893,0.4586135661993721,-0.6742968668382638
ROS1-30-0004,2017-04-27,0.6978164460429308,0.4930148514283128,-0.6532053636451525
ROS1-31-0020,2017-04-27,0.17087728551755801,0.09424004380207364,-0.31649670339103525
ROS1-32-0008,2017-04-27,0.23824030897740858,0.14121825237155555,-0.35527554298467495
ROS1-26-0004,2017-05-29,0.774351003542501,0.4981221865679514,-0.7014842655968313
ROS1-30-0004,2017-05-29,0.793238029018547,0.586479374229224,-0.7487714917971249
ROS1-31-0020,2017-05-29,0.19545396733248985,0.10045222522130395,-0.3435126442093594
ROS1-32-0008,2017-05-29,0.6561070658495742,0.4752153663666217,-0.6201134043468597
ROS1-31-0020,2017-06-14,0.344339514008181,0.2474592646709673,-0.4120879155773834
ROS1-30-0004,2017-06-30,0.2171265501344235,0.14722640958552535,-0.382587597796628
ROS1-31-0020,2017-06-30,0.5703274435234562,0.4273099511855774,-0.5764826584581619
ROS1-32-0008,2017-06-30,0.3375236969071417,0.19106293552497372,-0.42446398997426205
ROS1-26-0004,2017-07-16,0.1834832994844577,0.13435347627827593,-0.336991329509194
ROS1-30-0004,2017-07-16,0.1504970513542888,0.11902065714066094,-0.3240879523155132
ROS1-31-0020,2017-07-16,0.6796874820009708,0.49768670681263005,-0.6383466490536714
ROS1-32-0008,2017-07-16,0.2068188913318238,0.12470736817082975,-0.37390180829583264
ROS1-26-0004,2017-08-01,0.17552636221887724,0.12402418128298734,-0.33127548037533955
